Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
TOUCH,7,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,6944,0.1736,986700,2967,391,0.009775,0,1478,0.003,0,0,0.021,0.019,0.007,0.031,0,0,0.007,0.002,0,40.3226,481,40.6774,72.906,25,25,1,0.023,4,0,2000,0,0,0,0,0,0,0,0,0,13,3,25,481,0,0,0,0,0,0,646.555,0,0,0,0,0,0,0,0,0,982.505,1421.3,958.733,733.777,0,0,0,0,0,0,191.359,0,0,0,0,0,0,0,0,0,432.194,544.661,365.268,353.437,0,0,0,0,0,0,
cTOUCH,7,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,26802,0.67005,43876,6,391,0.009775,672,1524,0.002,0,0.001,0.059,0.057,0.014,0.076,0,0,0.013,0,0,41.9355,801,14.5484,79.2924,125,125,1,0.059,5,0,60,70,92,305,801,0,0,0,0,0,129,26,56,212,53,0,0,0,0,0,690.911,621.523,658.21,641.29,629.362,0,0,0,0,0,665.66,794.008,963.827,678.65,933.798,0,0,0,0,0,222.014,165.394,266.576,218.453,135.608,0,0,0,0,0,330.829,337.564,427.735,170.066,439.247,0,0,0,0,0,
dTOUCH,7,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,35714,0.89285,190096,53,391,0.009775,1361,1478,0.003,0,0.075,0.085,0.085,0.006,0.095,0,0,0.006,0,0,18.75,316,68.1875,78.9345,51,51,1,0.085,4,3,2000,0,0,0,0,0,0,0,0,0,283,40,316,0,0,0,0,0,0,0,646.555,0,0,0,0,0,0,0,0,0,746.983,652.689,1004.55,741.1,0,0,0,0,0,0,191.359,0,0,0,0,0,0,0,0,0,358.3,0,409.385,334.83,0,0,0,0,0,0,
reTOUCH,7,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,57331,1.43328,752359,28,391,0.009775,239,1478,0.006,0,0,0.125,0.124,0.005,0.138,0,0,0.005,0.001,0,40.3226,1522,36.8226,201.047,125,125,1,0.126,4,0,2,12,225,1522,0,0,0,0,0,0,13,3,25,481,0,0,0,0,0,0,544.3,562.367,610.638,652.453,0,0,0,0,0,0,982.505,1421.3,958.733,733.777,0,0,0,0,0,0,124.661,92.9221,162.983,193.847,0,0,0,0,0,0,432.194,544.661,365.268,353.437,0,0,0,0,0,0,
rereTOUCH,7,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,58310,1.45775,347016,59,391,0.009775,239,1482,0.006,0,0.001,0.131,0.131,0.007,0.146,0,0,0.007,0,0,43.5484,1522,36.7581,199.381,125,125,1,0.131,4,0,2,12,225,1522,0,0,0,0,0,0,5,4,80,429,0,0,0,0,0,0,544.3,562.367,610.638,652.453,0,0,0,0,0,0,1829.07,1722.85,1017.4,682.102,0,0,0,0,0,0,124.661,92.9221,162.983,193.847,0,0,0,0,0,0,377.269,101.26,521.782,260.263,0,0,0,0,0,0,
TOUCH,10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,21283,0.532075,1013500,11673,917,0.022925,0,1470,0.002,0,0,0.055,0.052,0.007,0.065,0,0,0.006,0.003,0,45.1613,495,40.8065,74.326,23,23,1,0.058,4,0,2000,0,0,0,0,0,0,0,0,0,10,0,25,495,0,0,0,0,0,0,1577.21,0,0,0,0,0,0,0,0,0,2298.64,0,2186.96,1724.87,0,0,0,0,0,0,332.485,0,0,0,0,0,0,0,0,0,789.353,0,647.194,590.149,0,0,0,0,0,0,
cTOUCH,10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,74892,1.8723,41477,53,917,0.022925,628,1506,0.003,0,0.001,0.159,0.159,0.015,0.179,0,0,0.014,0.001,0,41.9355,810,15.0484,80.6796,125,125,1,0.16,5,0,81,65,82,334,810,0,0,0,0,0,122,34,62,202,74,0,0,0,0,0,1604.98,1507.27,1554.16,1573.83,1547.31,0,0,0,0,0,1557.71,1862.88,2287.11,1626.47,2007.63,0,0,0,0,0,321.069,319.789,434.445,379.384,243.709,0,0,0,0,0,523.564,596.345,941.721,297.923,701.988,0,0,0,0,0,
dTOUCH,10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,39252,0.9813,205635,25,917,0.022925,1309,1470,0.002,0,0.081,0.093,0.093,0.006,0.102,0,0,0.006,0,0,18.75,345,72.125,86.5144,51,51,1,0.093,4,3,2000,0,0,0,0,0,0,0,0,0,321,25,345,0,0,0,0,0,0,0,1577.21,0,0,0,0,0,0,0,0,0,1739.13,0,2367.36,1755.41,0,0,0,0,0,0,332.485,0,0,0,0,0,0,0,0,0,591.471,0,581.848,487.371,0,0,0,0,0,0,
reTOUCH,10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,268918,6.72295,796082,17,917,0.022925,227,1470,0.003,0,0,0.579,0.578,0.008,0.592,0,0,0.007,0.001,0,45.1613,1537,37.1452,203.488,125,125,1,0.58,4,0,2,0,234,1537,0,0,0,0,0,0,10,0,25,495,0,0,0,0,0,0,1401.33,0,1487.46,1590.9,0,0,0,0,0,0,2298.64,0,2186.96,1724.87,0,0,0,0,0,0,249.619,0,233.7,339.961,0,0,0,0,0,0,789.353,0,647.194,590.149,0,0,0,0,0,0,
rereTOUCH,10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,79103,1.97758,335066,178,917,0.022925,227,1474,0.002,0,0.001,0.177,0.177,0.005,0.185,0,0,0.005,0,0,45.1613,1537,37.0806,199.965,125,125,1,0.177,4,0,2,0,234,1537,0,0,0,0,0,0,12,0,145,369,0,0,0,0,0,0,1401.33,0,1487.46,1590.9,0,0,0,0,0,0,3133.28,0,2093.09,1576.69,0,0,0,0,0,0,249.619,0,233.7,339.961,0,0,0,0,0,0,860.536,0,764.852,365.002,0,0,0,0,0,0,
TOUCH,13,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,56652,1.4163,1025800,33307,1766,0.04415,0,1465,0.005,0,0,0.123,0.118,0.008,0.137,0.001,0,0.008,0.003,0,43.5484,501,40.8871,74.9226,24,24,1,0.126,4,0,2000,0,0,0,0,0,0,0,0,0,7,2,25,501,0,0,0,0,0,0,3135.42,0,0,0,0,0,0,0,0,0,3808.87,5891.14,4076.56,3361.75,0,0,0,0,0,0,513.504,0,0,0,0,0,0,0,0,0,1044.55,93.5194,969.663,886.507,0,0,0,0,0,0,
cTOUCH,13,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,91739,2.29347,45527,0,1766,0.04415,605,1495,0.003,0,0.001,0.195,0.194,0.014,0.214,0,0,0.014,0,0,42.7419,836,15.3226,83.1704,125,125,1,0.195,5,0,79,38,76,366,836,0,0,0,0,0,118,45,58,192,92,0,0,0,0,0,3126.65,3104.13,3109.14,3118.67,3087.32,0,0,0,0,0,3067.7,3765.84,4003.83,3201.73,3807.24,0,0,0,0,0,398.15,708.107,676.556,570.42,380.769,0,0,0,0,0,731.242,1206.92,1259.66,463.745,1085.16,0,0,0,0,0,
dTOUCH,13,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,104600,2.615,237813,56,1766,0.04415,1273,1465,0.003,0,0.209,0.226,0.225,0.009,0.24,0,0,0.009,0,0,18.75,381,75,91.188,51,51,1,0.226,4,3,2000,0,0,0,0,0,0,0,0,0,289,57,381,0,0,0,0,0,0,0,3135.42,0,0,0,0,0,0,0,0,0,3381.21,5797.62,5133.03,3419.16,0,0,0,0,0,0,513.504,0,0,0,0,0,0,0,0,0,865.172,0,1146.29,740.039,0,0,0,0,0,0,
reTOUCH,13,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,305929,7.64823,814580,12,1766,0.04415,217,1465,0.003,0,0,0.67,0.669,0.008,0.683,0,0,0.007,0.001,0,43.5484,1553,37.3871,205.543,125,125,1,0.671,4,0,0,2,228,1553,0,0,0,0,0,0,7,2,25,501,0,0,0,0,0,0,0,2710.27,2984.68,3157.71,0,0,0,0,0,0,3808.87,5891.14,4076.56,3361.75,0,0,0,0,0,0,0,200.412,358.48,522.326,0,0,0,0,0,0,1044.55,93.5194,969.663,886.507,0,0,0,0,0,0,
rereTOUCH,13,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,269674,6.74185,312153,0,1766,0.04415,217,1468,0.002,0,0.001,0.602,0.599,0.005,0.612,0,0,0.005,0.001,0,45.1613,1553,37.3387,201.554,125,125,1,0.603,4,0,0,2,228,1553,0,0,0,0,0,0,0,17,163,352,0,0,0,0,0,0,0,2710.27,2984.68,3157.71,0,0,0,0,0,0,0,5568.56,3776.97,3129.29,0,0,0,0,0,0,0,200.412,358.48,522.326,0,0,0,0,0,0,0,1124.15,1058.74,559.528,0,0,0,0,0,0,
TOUCH,16,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,123881,3.09702,1032500,79985,2987,0.074675,0,1465,0.002,0,0,0.258,0.253,0.006,0.266,0.001,0,0.005,0.004,0,43.5484,506,40.8871,75.4407,24,24,1,0.262,4,0,2000,0,0,0,0,0,0,0,0,0,4,4,21,506,0,0,0,0,0,0,5483.2,0,0,0,0,0,0,0,0,0,6715.67,6940.32,6787.54,5817.74,0,0,0,0,0,0,734.398,0,0,0,0,0,0,0,0,0,1713.72,1708.34,1203.38,1268.48,0,0,0,0,0,0,
cTOUCH,16,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,112693,2.81732,50442,0,2987,0.074675,558,1477,0.007,0,0.001,0.238,0.237,0.012,0.259,0,0,0.012,0,0,42.7419,860,15.8468,85.6772,125,125,1,0.238,5,0,122,30,44,386,860,0,0,0,0,0,116,49,60,176,122,0,0,0,0,0,5424.31,5256.62,5205.95,5475.43,5423.59,0,0,0,0,0,5287.32,6385.41,6735.26,5577.66,6213.17,0,0,0,0,0,558.552,884.986,511.442,884.064,557.537,0,0,0,0,0,963.607,1662.25,1731.54,686.866,1426.16,0,0,0,0,0,
dTOUCH,16,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,150538,3.76345,253468,4,2987,0.074675,1245,1465,0.002,0,0.304,0.322,0.322,0.008,0.335,0,0,0.008,0,0,18.75,406,77.0625,96.5767,51,51,1,0.322,4,3,2000,0,0,0,0,0,0,0,0,0,289,60,406,0,0,0,0,0,0,0,5483.2,0,0,0,0,0,0,0,0,0,5847.64,6468.73,6980.58,6058.66,0,0,0,0,0,0,734.398,0,0,0,0,0,0,0,0,0,1199.11,972.757,1406.86,1432.09,0,0,0,0,0,0,
reTOUCH,16,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,330565,8.26412,833542,0,2987,0.074675,207,1465,0.006,0,0,0.738,0.738,0.009,0.755,0,0,0.009,0.001,0,43.5484,1572,37.5484,207.922,125,125,1,0.739,4,0,0,0,221,1572,0,0,0,0,0,0,4,4,21,506,0,0,0,0,0,0,0,0,5253.81,5515.24,0,0,0,0,0,0,6715.67,6940.32,6787.54,5817.74,0,0,0,0,0,0,0,0,523.161,743.677,0,0,0,0,0,0,1713.72,1708.34,1203.38,1268.48,0,0,0,0,0,0,
rereTOUCH,16,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,294171,7.35428,303396,0,2987,0.074675,207,1465,0.003,0,0.001,0.629,0.629,0.007,0.64,0,0,0.007,0,0,46.7742,1572,37.5484,203.964,125,125,1,0.629,4,0,0,0,221,1572,0,0,0,0,0,0,0,0,189,346,0,0,0,0,0,0,0,0,5253.81,5515.24,0,0,0,0,0,0,0,0,6592.01,5477.02,0,0,0,0,0,0,0,0,523.161,743.677,0,0,0,0,0,0,0,0,1651.32,810.282,0,0,0,0,0,0,
TOUCH,19,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,249379,6.23447,1038900,164335,4724,0.1181,0,1465,0.003,0,0.001,0.497,0.488,0.005,0.506,0.002,0,0.005,0.007,0,45.1613,510,40.8871,75.8658,24,24,1,0.504,4,0,2000,0,0,0,0,0,0,0,0,0,0,6,19,510,0,0,0,0,0,0,8782.55,0,0,0,0,0,0,0,0,0,0,11238.2,10372.3,9239.6,0,0,0,0,0,0,995.161,0,0,0,0,0,0,0,0,0,0,2326.33,1461.52,1708.21,0,0,0,0,0,0,
cTOUCH,19,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,129573,3.23933,58844,0,4724,0.1181,527,1471,0.002,0,0.001,0.282,0.282,0.01,0.296,0.001,0,0.01,0,0,42.7419,883,16.1452,87.8963,125,125,1,0.282,5,0,136,20,39,395,883,0,0,0,0,0,116,52,57,173,131,0,0,0,0,0,8710.23,8194.71,8299.04,8719.96,8721.59,0,0,0,0,0,8427.29,9989.32,10269.4,8907.07,9853.17,0,0,0,0,0,683.559,643.323,678.34,1105.72,834.547,0,0,0,0,0,1268.17,2180.85,2151.48,936.422,1975.21,0,0,0,0,0,
dTOUCH,19,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,156337,3.90842,260640,19,4724,0.1181,1221,1465,0.002,0,0.307,0.331,0.33,0.008,0.345,0,0,0.008,0.001,0,18.75,428,78.6875,103.303,51,51,1,0.332,4,3,2000,0,0,0,0,0,0,0,0,0,319,32,428,0,0,0,0,0,0,0,8782.55,0,0,0,0,0,0,0,0,0,9271.22,12655,10575.6,9269.54,0,0,0,0,0,0,995.161,0,0,0,0,0,0,0,0,0,1726.71,2344.27,1934.53,1449.8,0,0,0,0,0,0,
reTOUCH,19,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,354005,8.85013,850491,0,4724,0.1181,196,1465,0.006,0,0,0.766,0.763,0.01,0.783,0,0,0.01,0.001,0,45.1613,1589,37.7258,210.027,125,125,1,0.767,4,0,0,0,215,1589,0,0,0,0,0,0,0,6,19,510,0,0,0,0,0,0,0,0,8444.58,8827.64,0,0,0,0,0,0,0,11238.2,10372.3,9239.6,0,0,0,0,0,0,0,0,694.236,1004.98,0,0,0,0,0,0,0,2326.33,1461.52,1708.21,0,0,0,0,0,0,
rereTOUCH,19,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,310255,7.75638,293965,0,4724,0.1181,196,1465,0.002,0,0.001,0.661,0.661,0.006,0.672,0,0,0.005,0.001,0,46.7742,1589,37.7258,205.777,125,125,1,0.662,4,0,0,0,215,1589,0,0,0,0,0,0,0,0,205,330,0,0,0,0,0,0,0,0,8444.58,8827.64,0,0,0,0,0,0,0,0,10180.4,8756.73,0,0,0,0,0,0,0,0,694.236,1004.98,0,0,0,0,0,0,0,0,2146.98,1109.51,0,0,0,0,0,0,
TOUCH,22,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,468135,11.7034,1043400,333623,7191,0.179775,0,1465,0.002,0,0,0.935,0.921,0.008,0.946,0.004,0,0.008,0.01,0,45.1613,513,40.8871,76.1853,24,24,1,0.945,4,0,2000,0,0,0,0,0,0,0,0,0,0,4,18,513,0,0,0,0,0,0,13195.5,0,0,0,0,0,0,0,0,0,0,15349.2,15328,13803.6,0,0,0,0,0,0,1295.79,0,0,0,0,0,0,0,0,0,0,2959.53,1922.16,2221.01,0,0,0,0,0,0,
cTOUCH,22,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,146527,3.66317,71182,0,7191,0.179775,504,1471,0.002,0,0.001,0.329,0.329,0.015,0.349,0,0,0.015,0,0,44.3548,900,16.3306,88.6834,125,125,1,0.329,5,0,70,57,84,385,900,0,0,0,0,0,109,51,58,168,143,0,0,0,0,0,13270.2,12915.2,12753.6,13050.3,13127.9,0,0,0,0,0,12793.4,14175.6,14840.7,13291.1,14805,0,0,0,0,0,945.222,975.775,781.591,1321.06,1157.02,0,0,0,0,0,1757.3,2610.35,1882.74,1075.71,2911.33,0,0,0,0,0,
dTOUCH,22,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,172003,4.30007,275612,0,7191,0.179775,1187,1465,0.003,0,0.405,0.381,0.381,0.009,0.453,0.001,0.057,0.008,0,0,18.75,452,80.875,109.064,51,51,1,0.381,4,3,2000,0,0,0,0,0,0,0,0,0,330,31,452,0,0,0,0,0,0,0,13195.5,0,0,0,0,0,0,0,0,0,13839.3,17199.1,15523,13826.7,0,0,0,0,0,0,1295.79,0,0,0,0,0,0,0,0,0,2246.21,3266.88,2500.49,1876.75,0,0,0,0,0,0,
reTOUCH,22,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,376099,9.40248,866716,0,7191,0.179775,181,1465,0.005,0,0,0.804,0.802,0.009,0.82,0.001,0,0.009,0.001,0,45.1613,1608,37.9677,212.373,125,125,1,0.805,4,0,0,0,211,1608,0,0,0,0,0,0,0,4,18,513,0,0,0,0,0,0,0,0,12737.9,13253,0,0,0,0,0,0,0,15349.2,15328,13803.6,0,0,0,0,0,0,0,0,916.543,1302.77,0,0,0,0,0,0,0,2959.53,1922.16,2221.01,0,0,0,0,0,0,
rereTOUCH,22,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,329041,8.22602,279792,0,7191,0.179775,181,1465,0.004,0,0.001,0.697,0.697,0.007,0.712,0.001,0,0.007,0.001,0,46.7742,1608,37.9677,207.956,125,125,1,0.698,4,0,0,0,211,1608,0,0,0,0,0,0,0,0,216,319,0,0,0,0,0,0,0,0,12737.9,13253,0,0,0,0,0,0,0,0,14879.6,13180.4,0,0,0,0,0,0,0,0,916.543,1302.77,0,0,0,0,0,0,0,0,2742.73,1465.01,0,0,0,0,0,0,
