Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,2,100,4,154771,3.86928,757422,136987,693,0.017325,207,1531,0.012,0,0.001,0.507,0,0.006,0.566,0.001,0,0.006,0.215,0,43.9024,765,27.5854,114.046,165,165,1,0.722,6,0,39,86,169,79,655,765,0,0,0,0,255,46,0,0,44,124,0,0,0,0,1556.83,1324.72,1381.44,1394.76,1392.03,1374.33,0,0,0,0,2326.43,2613.37,0,0,1457.57,1956.97,0,0,0,0,186.415,175.694,144.173,149.865,194.579,196.97,0,0,0,0,947.883,1007.98,0,0,333.385,713.984,0,0,0,0,
TOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,2,100,4,47694,1.19235,353100,180,693,0.017325,0,1531,0.005,0,0,0.1,0.1,0.013,0.12,0,0,0.013,0,0,43.9024,243,30.1098,49.9121,24,24,1,0.1,6,0,2000,0,0,0,0,0,0,0,0,0,255,46,0,0,44,124,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,2326.43,2613.37,0,0,1457.57,1956.97,0,0,0,0,187.383,0,0,0,0,0,0,0,0,0,947.883,1007.98,0,0,333.385,713.984,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,2,1000,4,33155,0.828875,165092,25328,693,0.017325,157,1485,0.005,0,0.001,0.068,0.067,0.015,0.172,0.001,0,0.015,0.081,0,7.14286,972,168.429,289.01,15,15,1,0.149,3,0,114,757,972,0,0,0,0,0,0,0,415,22,78,0,0,0,0,0,0,0,1408.28,1377.5,1382.31,0,0,0,0,0,0,0,2223.22,1426.27,1990.62,0,0,0,0,0,0,0,203.897,195.958,184.763,0,0,0,0,0,0,0,924.056,414.813,656.911,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,2,100,4,129207,3.23018,34937,115569,693,0.017325,1452,1531,0.006,0,0.236,0.252,0.251,0.011,0.418,0.002,0,0.01,0.147,0,16.6667,401,119.833,136.193,45,45,1,0.399,6,2,2000,0,0,0,0,0,0,0,0,0,401,147,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,1969.4,2413.2,0,0,1377.29,1859.78,0,0,0,0,187.383,0,0,0,0,0,0,0,0,0,811.034,713.987,0,0,120.75,438.576,0,0,0,0,
SGrid:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,13407,0.335175,0,6360,693,0.017325,0,0,0.002,0,0.005,0.032,0,0,0.041,0.001,0,0,0,0,0,0,0,0,1,1,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,100,4,0,0,0,0,0,0,350,2000,0.006,0,0,0.128,0,0.009,0.144,0,0,0.009,0.127,0,50,765,20.122,109.596,165,165,1,0.255,6,0,0,0,169,79,637,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.44,1394.76,1392.35,1374.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.173,149.865,196.102,196.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,100,4,0,0,0,0,0,0,0,2000,0.002,0,0,0,0,0.007,0.01,0,0,0.007,0,0,50,100,24.3902,42.9435,21,21,1,0,6,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,1000,4,0,0,0,0,0,0,2000,2000,0.005,0,0,0,0,0.015,0.021,0,0,0.014,0,0,50,0,0,0,15,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,100,4,0,0,0,0,0,0,0,2000,0.006,0,0.121,0.001,0,0.012,0.14,0,0,0.012,0.12,0,50,100,24.3902,42.9435,41,41,1,0.121,6,6,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,NL,0,0,1000000,0,0,0,0,0,0,0,0,0.003,0,0.005,0.003,0,0,0.012,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,118837,0.742731,2630917,95697,1610,0.0100625,160,3283,0.037,0,0.001,0.433,0,0.014,0.594,0.001,0,0.014,0.2,0,45.679,1938,28.1296,178.825,325,325,1,0.633,7,0,39,0,135,110,614,1938,1004,0,0,0,113,0,29,28,240,307,0,0,0,0,1556.83,0,1443.11,1510.1,1508.84,1474.5,1447,0,0,0,2509.74,0,1654.17,1769.73,1812.48,1920.12,0,0,0,0,186.415,0,250.546,212.366,365.246,285.536,217.392,0,0,0,1087.23,0,175.975,427.831,648.522,778.032,0,0,0,0,
TOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,304162,1.90101,1411700,144,1610,0.0100625,0,3283,0.012,0,0,0.632,0.632,0.013,0.658,0,0,0.013,0,0,45.679,307,29.1173,51.3858,46,46,1,0.632,7,0,4000,0,0,0,0,0,0,0,0,0,113,0,29,28,240,307,0,0,0,0,1480.51,0,0,0,0,0,0,0,0,0,2509.74,0,1654.17,1769.73,1812.48,1920.12,0,0,0,0,286.683,0,0,0,0,0,0,0,0,0,1087.23,0,175.975,427.831,648.522,778.032,0,0,0,0,
cTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,1000,4,298273,1.86421,412842,258096,1610,0.0100625,244,3125,0.005,0,0.002,0.57,0.569,0.026,0.782,0.002,0,0.026,0.176,0,16.6667,2019,154.367,371.992,31,31,1,0.746,4,0,438,993,2062,263,0,0,0,0,0,0,492,113,195,75,0,0,0,0,0,0,1568.28,1454.38,1484.66,1436.94,0,0,0,0,0,0,1930.9,2149.99,1960.81,1907.55,0,0,0,0,0,0,345.538,281.661,282.368,246.256,0,0,0,0,0,0,765.46,808.733,828.867,682.335,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,127117,0.794481,603072,104456,1610,0.0100625,1866,3283,0.004,0,0.174,0.27,0.266,0.017,0.528,0.001,0,0.016,0.235,0,27.2727,816,119.364,222.878,91,91,1,0.505,7,4,4000,0,0,0,0,0,0,0,0,0,617,29,672,816,0,0,0,0,0,0,1480.51,0,0,0,0,0,0,0,0,0,1876.83,0,1644.75,1516.24,1887,1820.46,0,0,0,0,286.683,0,0,0,0,0,0,0,0,0,701.699,0,158.354,349.957,673.946,697.062,0,0,0,0,
SGrid:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,NL,0,0,1000000,28284,0.176775,0,8194,1610,0.0100625,0,0,0.004,0,0.006,0.066,0,0,0.077,0,0,0,0,0,0,0,0,0,1,1,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,10282,0.0642625,1454428,7548,101,0.00063125,160,3569,0.013,0,0.001,0.195,0,0.011,0.24,0,0,0.011,0.17,0,45.679,1938,26.3642,177.939,325,325,1,0.365,7,0,39,0,135,105,614,1938,1009,0,0,0,119,0,0,0,21,1,290,0,0,0,1732.89,0,1443.11,1509.89,1508.84,1474.5,1447.33,0,0,0,1549.44,0,0,0,1432.01,1675.18,1899.56,0,0,0,525.612,0,250.546,217.247,365.246,285.536,216.917,0,0,0,351.585,0,0,0,241.796,0,750.221,0,0,0,
TOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,96139,0.600869,1208700,59,101,0.00063125,0,3569,0.013,0,0,0.204,0.203,0.011,0.229,0,0,0.01,0,0,45.679,290,27.3519,47.6722,44,44,1,0.204,7,0,4000,0,0,0,0,0,0,0,0,0,119,0,0,0,21,1,290,0,0,0,1480.51,0,0,0,0,0,0,0,0,0,1549.44,0,0,0,1432.01,1675.18,1899.56,0,0,0,286.683,0,0,0,0,0,0,0,0,0,351.585,0,0,0,241.796,0,750.221,0,0,0,
cTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,1000,4,5311,0.0331938,303665,2972,101,0.00063125,2143,3476,0.005,0,0.002,0.016,0.015,0.028,0.101,0,0,0.027,0.05,0,33.3333,1182,79.3667,237.841,31,31,1,0.066,4,0,1224,50,583,0,0,0,0,0,0,0,422,0,102,0,0,0,0,0,0,0,1523.65,1541.48,1442.1,0,0,0,0,0,0,0,1846.07,0,1399.99,0,0,0,0,0,0,0,320.992,190.487,188.904,0,0,0,0,0,0,0,730.382,0,379.368,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,9231,0.0576938,35944,7105,101,0.00063125,3458,3569,0.004,0,0.043,0.024,0.023,0.012,0.28,0,0,0.012,0.239,0,25,292,69.8333,81.8788,87,87,1,0.263,7,3,4000,0,0,0,0,0,0,0,0,0,422,106,14,0,0,0,0,0,0,0,1480.51,0,0,0,0,0,0,0,0,0,1864.8,0,0,0,1449.47,0,2267.31,0,0,0,286.683,0,0,0,0,0,0,0,0,0,718.843,0,0,0,337.096,0,787.61,0,0,0,
SGrid:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,NL,0,0,1000000,3954,0.0247125,0,613,101,0.00063125,0,0,0.01,0,0.009,0.013,0,0,0.032,0,0,0,0,0,0,0,0,0,1,1,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,39004,0.243775,1606252,31137,486,0.0030375,301,3444,0.134,0,0.001,0.28,0,0.012,0.443,0.001,0,0.012,0.197,0,43.8272,1092,26.2654,123.044,325,325,1,0.477,7,0,8,0,141,858,1109,1092,491,0,0,0,95,0,36,120,36,249,20,0,0,0,1378.38,0,1418.01,1413.63,1450.07,1377.92,1423.92,0,0,0,1471.37,0,1353.24,1405.6,1472.96,2013,1297.62,0,0,0,103.442,0,241.589,254.044,268.255,183.057,251.605,0,0,0,264.888,0,172.233,342.874,436.779,747.992,154.895,0,0,0,
TOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,130793,0.817456,1054300,69,486,0.0030375,0,3444,0.007,0,0,0.281,0.281,0.015,0.303,0,0,0.015,0,0,43.8272,249,28.1235,46.8143,48,48,1,0.281,7,0,4000,0,0,0,0,0,0,0,0,0,95,0,36,120,36,249,20,0,0,0,1417.89,0,0,0,0,0,0,0,0,0,1471.37,0,1353.24,1405.6,1472.96,2013,1297.62,0,0,0,240.036,0,0,0,0,0,0,0,0,0,264.888,0,172.233,342.874,436.779,747.992,154.895,0,0,0,
cTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,1000,4,49523,0.309519,148301,41045,486,0.0030375,1384,3478,0.006,0,0.002,0.107,0.107,0.029,0.258,0,0,0.029,0.114,0,30,1102,104.6,241.453,31,31,1,0.221,4,0,500,943,1122,51,0,0,0,0,0,0,254,70,136,62,0,0,0,0,0,0,1424.18,1446.82,1403.98,1417.4,0,0,0,0,0,0,1620.99,2202.88,1542.36,1960.35,0,0,0,0,0,0,192.328,303.988,205.295,173.195,0,0,0,0,0,0,486.934,846.469,504.763,730.219,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,22616,0.14135,575261,16811,486,0.0030375,1336,3444,0.005,0,0.054,0.055,0.054,0.014,0.237,0,0,0.013,0.162,0,21.4286,1228,215.786,324.29,89,89,1,0.217,7,3,4000,0,0,0,0,0,0,0,0,0,985,451,1228,0,0,0,0,0,0,0,1417.89,0,0,0,0,0,0,0,0,0,1797.08,0,1340.56,1366.79,1336.43,1922.31,0,0,0,0,240.036,0,0,0,0,0,0,0,0,0,699.782,0,181.372,181.44,90.0166,595.968,0,0,0,0,
SGrid:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,NL,0,0,1000000,10020,0.062625,0,2584,486,0.0030375,0,0,0.005,0,0.006,0.027,0,0,0.038,0,0,0,0,0,0,0,0,0,1,1,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,1986,0.0124125,1065293,417,10,6.25e-05,307,3625,0.006,0,0.001,0.191,0,0.013,0.212,0,0,0.013,0.185,0,45.679,1082,25.1111,121.796,325,325,1,0.376,7,0,8,0,141,858,1113,1082,491,0,0,0,22,2,0,162,137,0,52,0,0,0,1387.81,0,1418.01,1413.63,1449.89,1378.26,1423.92,0,0,0,2213.41,2985.33,0,1490.21,1994.26,0,1515.38,0,0,0,195.852,0,241.589,254.044,267.819,183.611,251.605,0,0,0,849.339,259.716,0,429.415,669.408,0,357.881,0,0,0,
TOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,93722,0.585762,559400,0,10,6.25e-05,0,3625,0.004,0,0,0.202,0.202,0.014,0.222,0,0,0.014,0,0.001,45.679,137,27.0062,44.5172,46,46,1,0.202,7,0,4000,0,0,0,0,0,0,0,0,0,22,2,0,162,137,0,52,0,0,0,1417.89,0,0,0,0,0,0,0,0,0,2213.41,2985.33,0,1490.21,1994.26,0,1515.38,0,0,0,240.036,0,0,0,0,0,0,0,0,0,849.339,259.716,0,429.415,669.408,0,357.881,0,0,0,
cTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,1000,4,3165,0.0197813,32224,819,10,6.25e-05,2638,3643,0.006,0,0.001,0.012,0.012,0.025,0.092,0,0,0.024,0.047,0,26.6667,521,57.3,127.77,31,31,1,0.059,4,0,656,155,551,0,0,0,0,0,0,0,61,174,122,0,0,0,0,0,0,0,1494.81,1434.9,1442.24,0,0,0,0,0,0,0,2118.59,1702.81,1775.7,0,0,0,0,0,0,0,305.714,243.516,278.932,0,0,0,0,0,0,0,770.269,553.76,793.044,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,1316,0.008225,45057,60,10,6.25e-05,1585,3625,0.004,0,0.108,0.008,0.007,0.018,0.278,0,0,0.017,0.245,0.001,25,2335,222.667,638.088,87,87,1,0.253,7,3,4000,0,0,0,0,0,0,0,0,0,2414,0,1,0,0,0,0,0,0,0,1417.89,0,0,0,0,0,0,0,0,0,1668.22,2985.33,0,1551.65,2116.31,0,1711,0,0,0,240.036,0,0,0,0,0,0,0,0,0,519.808,259.716,0,507.158,724.36,0,0,0,0,0,
SGrid:TD(Case1),10,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,NL,0,0,1000000,1510,0.0094375,0,44,10,6.25e-05,0,0,0.009,0,0.006,0.006,0,0,0.021,0,0,0,0,0,0,0,0,0,1,1,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,6000,6000,../../../data/samplesDendrites/6000/sample1.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,2,100,4,134612,0.373922,6929004,105868,1826,0.00507222,156,4715,0.034,0,0.001,0.684,0,0.018,0.824,0.001,0,0.017,0.398,0,46.25,3665,29.7042,253.457,481,481,1,1.082,7,0,9,0,185,294,624,1067,3665,0,0,0,135,0,0,27,19,281,823,0,0,0,1315.69,0,1354.74,1657.87,1361.1,1433.47,1463.38,0,0,0,2302.7,0,0,1857.19,1946.35,1800.8,1986.85,0,0,0,109.063,0,166.8,355.397,213.386,301.483,264.031,0,0,0,1238.98,0,0,246.512,316.012,606.644,812.614,0,0,0,
