Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
TOUCH,5,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,2442400,0,0,0,68,0,0.009,0,0.001,0.006,0.002,0.008,0.026,0,0,0.008,0.004,0.001,50,1148,31.1613,164.119,5,5,500,0.01,4,0,699,0,85,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87502,0,4.713,5.22613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2915,0,4.5973,16.5801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,1092,0,0,0,1895,1798,0.005,0,0.002,0.002,0.002,0.016,0.526,0,0,0.014,0.5,0.001,46.7742,91,2.47581,11.6505,125,125,500,0.502,5,0,35,10,0,22,38,0,0,0,0,0,2,62,91,0,47,0,0,0,0,0,11.7175,9.81556,0,1.90289,13.4116,0,0,0,0,0,1.54199,4.39365,2.52658,0,3.14703,0,0,0,0,0,11.8195,7.15829,0,3.07926,14.7931,0,0,0,0,0,0.339179,5.39604,3.99015,0,3.23875,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,1097,0,0,0,1796,68,0.005,0,0.07,0.005,0.005,0.008,0.275,0,0,0.008,0.251,0.001,50,633,5.36842,27.0987,101,101,500,0.256,4,4,699,0,28,80,0,0,0,0,0,0,166,0,38,0,0,0,0,0,0,0,5.87502,0,4.76658,11.7685,0,0,0,0,0,0,33.5598,0,15.1676,11.7685,0,0,0,0,0,0,19.2915,0,4.49689,55.0899,0,0,0,0,0,0,63.187,0,13.5554,55.0899,0,0,0,0,0,0,
reTOUCH,5,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,235443,0,0,0,1788,68,0.012,0,0.003,0.004,0.004,0.007,0.325,0,0,0.007,0.296,0.001,43.5484,1148,34.5806,165.417,125,125,500,0.3,4,0,11,0,0,201,0,0,0,0,0,0,699,0,85,1148,0,0,0,0,0,0,22.2896,0,0,30.6677,0,0,0,0,0,0,5.87502,0,4.713,5.22613,0,0,0,0,0,0,20.6999,0,0,58.5938,0,0,0,0,0,0,19.2915,0,4.5973,16.5801,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,./samplesAxons/2000/sample3.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,38190,0,0,0,1788,1810,0.012,0,0.003,0.001,0.001,0.006,0.291,0,0,0.005,0.269,0,48.3871,201,6.48387,34.5383,125,125,500,0.27,4,0,11,0,0,201,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,22.2896,0,0,30.6677,0,0,0,0,0,0,0,0,0,2.80267,0,0,0,0,0,0,20.6999,0,0,58.5938,0,0,0,0,0,0,0,0,0,3.8394,0,0,0,0,0,0,
TOUCH,5,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,18,0.00045,724600,0,0,0,1109,0,0.014,0,0.001,0.003,0.002,0.009,0.029,0,0,0.008,0.001,0.001,50,526,14.371,72.8226,5,5,500,0.004,4,0,252,0,526,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24103,0,5.68241,5.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8354,0,22.4067,6.00576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,1995,1633,0.005,0,0.002,0,0,0.017,0.262,0,0,0.016,0.235,0.001,48.3871,284,3,26.4047,125,125,500,0.235,5,0,5,0,0,0,0,0,0,0,0,0,83,0,284,0,0,0,0,0,0,0,7.85521,0,0,0,0,0,0,0,0,0,4.93078,0,3.57362,0,0,0,0,0,0,0,5.23314,0,0,0,0,0,0,0,0,0,4.7747,0,5.34588,0,0,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,386,0,0,0,1981,1109,0.009,0,0.016,0.002,0.002,0.007,0.188,0,0,0.007,0.166,0.001,50,227,1.1875,4.59917,79,79,500,0.168,4,3,252,0,136,9,0,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,5.24103,0,8.94369,4.59748,0,0,0,0,0,0,1.2385,0,8.94369,4.59748,0,0,0,0,0,0,18.8354,0,42.6409,5.26115,0,0,0,0,0,0,0.914132,0,42.6409,5.26115,0,0,0,0,0,0,
reTOUCH,5,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,9994,0,0,0,1981,1109,0.008,0,0.003,0.001,0.001,0.007,0.185,0,0,0.007,0.165,0.001,43.5484,526,14.6774,72.8015,125,125,500,0.166,4,0,0,0,19,0,0,0,0,0,0,0,252,0,526,113,0,0,0,0,0,0,0,0,0.962657,0,0,0,0,0,0,0,5.24103,0,5.68241,5.1376,0,0,0,0,0,0,0,0,0.67192,0,0,0,0,0,0,0,18.8354,0,22.4067,6.00576,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,./samplesAxons/2000/sample4.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,1981,2000,0.008,0,0.003,0,0,0.007,0.131,0,0,0.007,0.113,0,50,19,0.306452,2.39346,125,125,500,0.113,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,888300,0,0,0,1274,0,0.013,0,0.001,0.002,0.002,0.008,0.026,0,0,0.008,0,0.001,50,359,11.7097,52.7598,6,6,500,0.002,4,0,200,0,167,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49976,0,5.06386,7.9114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37607,0,6.49596,28.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,1733,0.008,0,0.002,0,0,0.012,0.042,0,0,0.01,0.02,0,48.3871,147,2.15323,16.9044,125,125,500,0.02,5,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96447,0,0,0,2.96307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08788,0,0,0,3.87593,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,276,0,0,0,2000,1274,0.009,0,0.011,0,0,0.007,0.248,0,0,0.006,0.229,0,50,147,0,0,79,79,500,0.229,4,3,200,0,46,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3.49976,0,5.74365,10.7237,0,0,0,0,0,0,3.49976,0,5.74365,10.7237,0,0,0,0,0,0,5.37607,0,8.50134,17.4131,0,0,0,0,0,0,5.37607,0,8.50134,17.4131,0,0,0,0,0,0,
reTOUCH,5,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,1274,0.008,0,0.003,0.001,0,0.007,0.451,0,0,0.007,0.432,0,41.9355,359,11.7097,52.7598,125,125,500,0.433,4,0,0,0,0,0,0,0,0,0,0,0,200,0,167,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49976,0,5.06386,7.9114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37607,0,6.49596,28.1439,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,./samplesAxons/2000/sample5.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,2000,0.013,0,0.002,0,0,0.005,0.022,0,0,0.005,0.001,0,50,0,0,0,125,125,500,0.001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,./samplesAxons/2000/sample6.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,2651,0.066275,1052100,901,237,0.005925,1245,0,0.012,0,0.001,0.008,0.007,0.009,0.032,0,0,0.009,0.001,0.001,50,508,12.1774,66.4934,6,6,500,0.009,4,0,190,57,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21174,2.90115,0,6.80541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93628,3.40932,0,23.8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample6.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,1568919,39.223,7736,1559726,237,0.005925,1592,1625,0.011,0,0.003,3.25,3.25,0.012,5.92,0.028,0,0.011,2.63,0,39.5161,201,6.31452,23.017,125,125,500,5.88,5,0,87,6,70,243,2,0,0,0,0,0,117,70,66,108,14,0,0,0,0,0,55.3709,45.4121,48.9813,47.8011,6.92198,0,0,0,0,0,3.56229,3.5561,21.3491,6.3093,3.18029,0,0,0,0,0,152.29,57.3639,69.3618,115.608,2.86476,0,0,0,0,0,4.34096,4.89782,62.5991,7.56002,2.57253,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample6.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,41967,1.04917,1028,38461,237,0.005925,1636,1245,0.008,0,0.054,0.096,0.095,0.009,0.299,0,0,0.009,0.18,0,50,215,22.75,54.1624,79,79,500,0.276,4,3,190,57,0,29,0,0,0,0,0,0,149,0,215,29,0,0,0,0,0,0,4.21174,2.90115,0,6.05056,0,0,0,0,0,0,45.2014,2.90115,50.0745,6.05056,0,0,0,0,0,0,5.93628,3.40932,0,11.1181,0,0,0,0,0,0,127.198,3.40932,114.632,11.1181,0,0,0,0,0,0,
reTOUCH,5,2000,2000,./samplesAxons/2000/sample6.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,205218,5.13045,217478,199588,237,0.005925,1491,1245,0.01,0,0.002,0.436,0.435,0.005,1.066,0.004,0,0.005,0.61,0.001,41.9355,508,20.3871,81.7832,125,125,500,1.046,4,0,110,13,0,386,0,0,0,0,0,0,190,57,0,508,0,0,0,0,0,0,40.6988,41.0551,0,47.7576,0,0,0,0,0,0,4.21174,2.90115,0,6.80541,0,0,0,0,0,0,64.1365,57.7029,0,117.21,0,0,0,0,0,0,5.93628,3.40932,0,23.8697,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,./samplesAxons/2000/sample6.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,80384,2.0096,195326,75620,237,0.005925,1491,1365,0.008,0,0.002,0.182,0.18,0.006,0.487,0.002,0,0.005,0.286,0.001,45.1613,469,18.4516,77.7267,125,125,500,0.468,4,0,110,13,0,386,0,0,0,0,0,0,166,0,0,469,0,0,0,0,0,0,40.6988,41.0551,0,47.7576,0,0,0,0,0,0,3.02236,0,0,5.69827,0,0,0,0,0,0,64.1365,57.7029,0,117.21,0,0,0,0,0,0,3.5818,0,0,23.4777,0,0,0,0,0,0,
TOUCH,5,2000,2000,./samplesAxons/2000/sample7.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,1619600,0,0,0,796,0,0.006,0,0.002,0.007,0.003,0.007,0.023,0,0,0.007,0.004,0,50,608,19.4194,93.9081,5,5,500,0.011,4,0,166,0,430,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04061,0,5.82511,5.20038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6201,0,17.4823,20.8163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample7.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,7470,0,0,0,1916,1115,0.012,0,0.002,0,0,0.016,1.023,0,0,0.015,0.99,0.001,43.5484,415,7.81452,51.131,125,125,500,0.99,5,0,36,0,0,48,0,0,0,0,0,0,474,4,0,13,394,0,0,0,0,0,0.814744,0,0,3.27504,0,0,0,0,0,0,7.63899,9.88844,0,7.59478,3.22742,0,0,0,0,0,0.828883,0,0,5.06145,0,0,0,0,0,0,22.8189,5.50853,0,5.14544,3.93429,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample7.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,583,0,0,0,1811,796,0.006,0,0.055,0.002,0.001,0.008,0.238,0,0,0.007,0.219,0,50,113,7.26923,23.2471,89,89,500,0.221,4,3,166,0,113,44,0,0,0,0,0,0,88,0,101,44,0,0,0,0,0,0,9.04061,0,5.33122,4.7385,0,0,0,0,0,0,1.24282,0,9.16883,4.7385,0,0,0,0,0,0,26.6201,0,13.0409,4.77204,0,0,0,0,0,0,1.6315,0,23.6621,4.77204,0,0,0,0,0,0,
reTOUCH,5,2000,2000,./samplesAxons/2000/sample7.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,82516,0,0,0,1848,796,0.008,0,0.002,0.002,0.001,0.007,0.084,0,0,0.006,0.065,0,43.5484,608,21.871,94.8946,125,125,500,0.067,4,0,20,0,0,132,0,0,0,0,0,0,166,0,430,608,0,0,0,0,0,0,6.48219,0,0,2.101,0,0,0,0,0,0,9.04061,0,5.82511,5.20038,0,0,0,0,0,0,6.51876,0,0,10.5703,0,0,0,0,0,0,26.6201,0,17.4823,20.8163,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,./samplesAxons/2000/sample7.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,14652,0,0,0,1848,1889,0.011,0,0.003,0,0,0.007,0.067,0,0,0.007,0.044,0.001,48.3871,132,4.24194,21.6383,125,125,500,0.044,4,0,20,0,0,132,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,6.48219,0,0,2.101,0,0,0,0,0,0,0,0,0,12.4737,0,0,0,0,0,0,6.51876,0,0,10.5703,0,0,0,0,0,0,0,0,0,46.9716,0,0,0,0,0,0,
TOUCH,5,2000,2000,./samplesAxons/2000/sample8.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,461600,0,0,0,598,0,0.01,0,0.002,0.004,0.002,0.007,0.023,0,0,0.007,0.002,0,50,1179,22.6129,149.484,6,6,500,0.006,4,0,1197,31,14,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79799,2.24664,3.59418,3.81785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3721,2.34169,5.08763,5.52268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample8.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,1938,0.006,0,0.002,0,0,0.015,0.026,0,0,0.014,0.003,0,49.1935,62,0.5,5.54527,125,125,500,0.003,5,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04746,0,0,0,0,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample8.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,1262,0,0,0,2000,598,0.01,0,0.012,0.003,0.003,0.006,0.18,0,0,0.006,0.156,0.001,50,1179,0,0,69,69,500,0.159,4,2,1197,31,5,12,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,4.79799,2.24664,5.7816,4.14805,0,0,0,0,0,0,4.79799,2.24664,5.7816,4.14805,0,0,0,0,0,0,17.3721,2.34169,7.72242,6.4005,0,0,0,0,0,0,17.3721,2.34169,7.72242,6.4005,0,0,0,0,0,0,
reTOUCH,5,2000,2000,./samplesAxons/2000/sample8.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,598,0.013,0,0.002,0.002,0.001,0.006,0.137,0,0,0.006,0.112,0.001,41.9355,1179,22.6129,149.484,125,125,500,0.114,4,0,0,0,0,0,0,0,0,0,0,0,1197,31,14,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79799,2.24664,3.59418,3.81785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3721,2.34169,5.08763,5.52268,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,./samplesAxons/2000/sample8.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,2000,0.012,0,0.003,0,0,0.008,0.024,0,0,0.007,0,0,50,0,0,0,125,125,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOUCH,5,2000,2000,./samplesAxons/2000/sample9.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,2774800,0,0,0,601,0,0.006,0,0.002,0.003,0.002,0.008,0.021,0,0,0.008,0.001,0.001,50,1383,22.5645,174.192,4,4,500,0.004,4,0,7,0,9,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10751,0,1.92161,5.79168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57565,0,1.77443,19.3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,./samplesAxons/2000/sample9.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,0,0,0,0,2000,980,0.016,0,0.004,0,0,0.015,0.042,0,0,0.014,0.007,0,49.1935,1020,8.22581,91.2286,125,125,500,0.007,5,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1449,0,0,0,0,0,0,0,0,0,
dTOUCH,5,2000,2000,./samplesAxons/2000/sample9.bin,./samplesDendrites/2000/sample1.bin,SGrid,3,100,100,0,0,109,0,0,0,2000,601,0.008,0,0.086,0,0,0.008,0.243,0,0,0.008,0.222,0,50,101,0,0,105,105,500,0.222,4,4,7,0,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10751,0,1.99657,3.29798,0,0,0,0,0,0,2.10751,0,1.99657,3.29798,0,0,0,0,0,0,1.57565,0,1.84815,2.90717,0,0,0,0,0,0,1.57565,0,1.84815,2.90717,0,0,0,0,0,0,
