Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,1760,0,0,0,240,1999,0.003,0.001,0,0.003,0,0.008,0.014,0,0,0.007,0.003,0,48.3871,1537,28.4032,194.792,125,125,1,0.006,4,0,0,0,223,1537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.4128,11.6567,0,0,0,0,0,0,0,0,0,12.0265,0,0,0,0,0,0,0,0,0.829404,1.12632,0,0,0,0,0,0,0,0,0,1.1479,0,0,0,0,0,0,
reTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,1537,0,0,0,240,1999,0.003,0,0,0,0,0.009,0.016,0,0,0.008,0.003,0,48.3871,1537,28.4032,194.792,125,125,1,0.003,4,0,0,0,223,1537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.4128,11.6567,0,0,0,0,0,0,0,0,0,12.0265,0,0,0,0,0,0,0,0,0.829404,1.12632,0,0,0,0,0,0,0,0,0,1.1479,0,0,0,0,0,0,
cTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,13,0.000325,18563,0,0,0,1850,1875,0.003,0,0.001,0,0,0.013,0.018,0,0,0.013,0,0,45.9677,133,2.21774,13.7287,125,125,1,0,5,0,0,10,7,0,133,0,0,0,0,0,11,28,1,71,14,0,0,0,0,0,0,11.5704,11.8913,0,11.491,0,0,0,0,0,11.9113,12.3447,11.9195,11.6311,12.3298,0,0,0,0,0,0,1.21135,1.42517,0,0.999344,0,0,0,0,0,0.851433,0.938019,0.447876,1.0855,0.579809,0,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,13,0.000325,1848,0,0,0,1850,1875,0.002,0,0,0,0,0.015,0.019,0,0,0.015,0.001,0,45.9677,133,2.21774,13.7287,125,125,1,0.001,5,0,0,10,7,0,133,0,0,0,0,0,11,28,1,71,14,0,0,0,0,0,0,11.5704,11.8913,0,11.491,0,0,0,0,0,11.9113,12.3447,11.9195,11.6311,12.3298,0,0,0,0,0,0,1.21135,1.42517,0,0.999344,0,0,0,0,0,0.851433,0.938019,0.447876,1.0855,0.579809,0,0,0,0,0,
dTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,178,0.00445,87994,0,0,0,1712,1665,0.003,0,0.002,0.004,0,0.007,0.015,0,0,0.006,0.003,0,16.6667,281,71.6667,99.9644,23,23,1,0.007,4,2,2000,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,11.6216,0,0,0,0,0,0,0,0,0,12.3781,0,13.2265,12.1783,0,0,0,0,0,0,1.10244,0,0,0,0,0,0,0,0,0,0.844321,0,1.79097,1.22355,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,178,0.00445,23900,0,0,0,1712,1665,0.003,0,0.001,0.002,0.001,0.007,0.016,0,0,0.007,0.003,0,16.6667,281,71.6667,99.9644,23,23,1,0.005,4,2,2000,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,11.6216,0,0,0,0,0,0,0,0,0,12.3781,0,13.2265,12.1783,0,0,0,0,0,0,1.10244,0,0,0,0,0,0,0,0,0,0.844321,0,1.79097,1.22355,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,135,0.003375,543741,0,0,0,230,1665,0.002,0,0,0.004,0,0.007,0.014,0,0,0.006,0.003,0,43.5484,1547,33.9516,196.566,125,125,1,0.007,4,0,0,0,223,1547,0,0,0,0,0,0,155,0,82,98,0,0,0,0,0,0,0,0,11.4128,11.6578,0,0,0,0,0,0,11.8739,0,13.2505,11.7597,0,0,0,0,0,0,0,0,0.829404,1.1268,0,0,0,0,0,0,1.6148,0,1.97461,1.0186,0,0,0,0,0,0,
reTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,135,0.003375,153574,0,0,0,230,1665,0.006,0,0,0.001,0,0.009,0.019,0.001,0,0.009,0.002,0,43.5484,1547,33.9516,196.566,125,125,1,0.003,4,0,0,0,223,1547,0,0,0,0,0,0,155,0,82,98,0,0,0,0,0,0,0,0,11.4128,11.6578,0,0,0,0,0,0,11.8739,0,13.2505,11.7597,0,0,0,0,0,0,0,0,0.829404,1.1268,0,0,0,0,0,0,1.6148,0,1.97461,1.0186,0,0,0,0,0,0,
cTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,5988,0.1497,223726,1842,693,0.017325,788,1774,0.006,0,0.001,0.014,0,0.015,0.037,0,0,0.015,0.002,0,41.129,739,11.5968,67.9327,125,125,1,0.016,5,0,121,59,275,18,739,0,0,0,0,0,87,18,64,5,52,0,0,0,0,0,11.195,11.0215,11.0402,10.9479,11.1436,0,0,0,0,0,13.3288,11.2878,11.9244,13.2064,12.7068,0,0,0,0,0,0.80454,0.690693,0.669809,0.825496,0.793264,0,0,0,0,0,2.20014,1.41782,1.76809,2.71279,1.66513,0,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,5988,0.1497,13225,1842,693,0.017325,788,1774,0.003,0,0.001,0.014,0.014,0.012,0.033,0,0,0.011,0.002,0,41.129,739,11.5968,67.9327,125,125,1,0.016,5,0,121,59,275,18,739,0,0,0,0,0,87,18,64,5,52,0,0,0,0,0,11.195,11.0215,11.0402,10.9479,11.1436,0,0,0,0,0,13.3288,11.2878,11.9244,13.2064,12.7068,0,0,0,0,0,0.80454,0.690693,0.669809,0.825496,0.793264,0,0,0,0,0,2.20014,1.41782,1.76809,2.71279,1.66513,0,0,0,0,0,
dTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,8111,0.202775,130378,2058,693,0.017325,1452,1531,0.002,0,0.017,0.022,0,0.007,0.033,0,0,0.006,0.002,0,16.6667,401,120.333,136.018,23,23,1,0.024,4,2,2000,0,0,0,0,0,0,0,0,0,401,147,0,0,0,0,0,0,0,0,11.1379,0,0,0,0,0,0,0,0,0,12.4231,13.2384,0,12.2099,0,0,0,0,0,0,0.769119,0,0,0,0,0,0,0,0,0,1.29436,1.82056,0,1.88929,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,8111,0.202775,47478,2058,693,0.017325,1452,1531,0.004,0,0.016,0.021,0.021,0.008,0.035,0,0,0.008,0.002,0,16.6667,401,120.333,136.018,23,23,1,0.023,4,2,2000,0,0,0,0,0,0,0,0,0,401,147,0,0,0,0,0,0,0,0,11.1379,0,0,0,0,0,0,0,0,0,12.4231,13.2384,0,12.2099,0,0,0,0,0,0,0.769119,0,0,0,0,0,0,0,0,0,1.29436,1.82056,0,1.88929,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,7841,0.196025,748057,2078,693,0.017325,316,1531,0.006,0,0,0.019,0,0.007,0.033,0,0,0.007,0.003,0,43.5484,1490,34.7258,190.439,125,125,1,0.022,4,0,39,86,69,1490,0,0,0,0,0,0,255,46,0,168,0,0,0,0,0,0,11.582,10.9759,11.178,11.1309,0,0,0,0,0,0,13.1493,13.6327,0,12.1098,0,0,0,0,0,0,0.66877,0.764994,0.572842,0.784817,0,0,0,0,0,0,2.28171,2.04444,0,1.71343,0,0,0,0,0,0,
reTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,8057,0.201425,268819,2189,693,0.017325,316,1531,0.006,0,0.001,0.02,0.018,0.008,0.038,0,0,0.008,0.002,0,43.5484,1490,34.7258,190.439,125,125,1,0.022,4,0,39,86,69,1490,0,0,0,0,0,0,255,46,0,168,0,0,0,0,0,0,11.582,10.9759,11.178,11.1309,0,0,0,0,0,0,13.1493,13.6327,0,12.1098,0,0,0,0,0,0,0.66877,0.764994,0.572842,0.784817,0,0,0,0,0,0,2.28171,2.04444,0,1.71343,0,0,0,0,0,0,
cTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,1855,2000,0.005,0,0.001,0,0,0.016,0.023,0,0,0.016,0,0,50,143,1.16935,12.7897,125,125,1,0,5,0,143,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1383,0,0,11.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654068,0,0,1.18624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,1855,2000,0.002,0,0.001,0,0,0.014,0.018,0,0,0.014,0,0,50,143,1.16935,12.7897,125,125,1,0,5,0,143,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1383,0,0,11.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654068,0,0,1.18624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.005,0,0.003,0.002,0,0.005,0.014,0,0,0.005,0.002,0,50,100,32.2581,46.7464,21,21,1,0.004,4,4,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,11.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.005,0,0.002,0.001,0,0.011,0.018,0,0,0.01,0.001,0,50,100,32.2581,46.7464,21,21,1,0.002,4,4,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,11.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,486,2000,0.006,0,0.001,0.001,0,0.014,0.022,0,0,0.014,0.001,0,50,1445,24.4194,182.094,125,125,1,0.002,4,0,0,0,69,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.178,11.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572842,0.784856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,486,2000,0.005,0,0,0.001,0,0.009,0.018,0,0,0.009,0.001,0,50,1445,24.4194,182.094,125,125,1,0.002,4,0,0,0,69,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.178,11.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572842,0.784856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,1650,0.04125,51111,335,101,0.002525,1679,1826,0.003,0,0,0.004,0,0.016,0.025,0,0,0.015,0.002,0,44.3548,270,3.99194,25.2665,125,125,1,0.006,5,0,9,42,0,0,270,0,0,0,0,0,1,23,49,59,42,0,0,0,0,0,11.4347,11.0904,0,0,11.1265,0,0,0,0,0,15.487,12.1167,12.6703,11.6558,12.2358,0,0,0,0,0,0.77912,0.788163,0,0,0.708094,0,0,0,0,0,2.44272,1.71029,1.64466,1.74808,2.16311,0,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,1650,0.04125,7987,335,101,0.002525,1679,1826,0.006,0,0.001,0.005,0.005,0.015,0.028,0,0,0.015,0,0,44.3548,270,3.99194,25.2665,125,125,1,0.005,5,0,9,42,0,0,270,0,0,0,0,0,1,23,49,59,42,0,0,0,0,0,11.4347,11.0904,0,0,11.1265,0,0,0,0,0,15.487,12.1167,12.6703,11.6558,12.2358,0,0,0,0,0,0.77912,0.788163,0,0,0.708094,0,0,0,0,0,2.44272,1.71029,1.64466,1.74808,2.16311,0,0,0,0,0,
dTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,915,0.022875,24800,154,49,0.001225,1842,1779,0.008,0,0,0.004,0,0.01,0.022,0,0,0.009,0.002,0,0,215,107.5,107.5,22,22,1,0.006,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1379,0,0,0,0,0,0,0,0,0,11.478,12.1246,0,0,0,0,0,0,0,0,0.769119,0,0,0,0,0,0,0,0,0,-nan,2.24491,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,915,0.022875,12600,154,49,0.001225,1842,1779,0.002,0,0.001,0.003,0.003,0.006,0.017,0,0,0.006,0.005,0,0,215,107.5,107.5,22,22,1,0.008,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1379,0,0,0,0,0,0,0,0,0,11.478,12.1246,0,0,0,0,0,0,0,0,0.769119,0,0,0,0,0,0,0,0,0,-nan,2.24491,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,2054,0.05135,381698,382,101,0.002525,230,1779,0.004,0,0,0.006,0,0.012,0.023,0,0,0.012,0.002,0,41.9355,1445,32.1129,184.422,125,125,1,0.008,4,0,256,0,69,1445,0,0,0,0,0,0,122,76,0,23,0,0,0,0,0,0,11.1308,0,11.178,11.1331,0,0,0,0,0,0,12.4852,12.0107,0,12.4908,0,0,0,0,0,0,0.717322,0,0.572842,0.784856,0,0,0,0,0,0,1.95356,2.00684,0,0.715358,0,0,0,0,0,0,
reTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,2132,0.0533,74451,382,101,0.002525,230,1779,0.003,0,0,0.009,0.008,0.005,0.019,0,0,0.005,0.002,0,41.9355,1445,32.1129,184.422,125,125,1,0.011,4,0,256,0,69,1445,0,0,0,0,0,0,122,76,0,23,0,0,0,0,0,0,11.1308,0,11.178,11.1331,0,0,0,0,0,0,12.4852,12.0107,0,12.4908,0,0,0,0,0,0,0.717322,0,0.572842,0.784856,0,0,0,0,0,0,1.95356,2.00684,0,0.715358,0,0,0,0,0,0,
cTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,1143,0.028575,107863,170,103,0.002575,1356,1826,0.003,0,0.001,0.004,0,0.016,0.025,0,0,0.016,0,0,43.5484,329,6.59677,34.5739,125,125,1,0.004,5,0,24,59,53,329,179,0,0,0,0,0,60,28,22,64,0,0,0,0,0,0,11.05,11.0934,11.0319,11.0587,11.1766,0,0,0,0,0,12.2268,11.9974,12.4755,12.6739,0,0,0,0,0,0,0.842459,0.762529,0.844248,0.755369,0.956697,0,0,0,0,0,1.32311,1.25708,1.08129,1.82145,0,0,0,0,0,0,
cTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,1143,0.028575,2173,170,103,0.002575,1356,1826,0.002,0,0.001,0.004,0.004,0.015,0.023,0,0,0.014,0.001,0,43.5484,329,6.59677,34.5739,125,125,1,0.005,5,0,24,59,53,329,179,0,0,0,0,0,60,28,22,64,0,0,0,0,0,0,11.05,11.0934,11.0319,11.0587,11.1766,0,0,0,0,0,12.2268,11.9974,12.4755,12.6739,0,0,0,0,0,0,0.842459,0.762529,0.844248,0.755369,0.956697,0,0,0,0,0,1.32311,1.25708,1.08129,1.82145,0,0,0,0,0,0,
dTOUCH:BU(Case4),10,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,1562,0.03905,142752,189,103,0.002575,1585,1639,0.003,0,0.004,0.008,0,0.007,0.018,0,0,0.007,0.001,0,16.6667,225,100.5,84.0431,23,23,1,0.009,4,2,2000,0,0,0,0,0,0,0,0,0,190,225,0,0,0,0,0,0,0,0,11.1554,0,0,0,0,0,0,0,0,0,12.5289,12.2196,12.146,0,0,0,0,0,0,0,1.00008,0,0,0,0,0,0,0,0,0,1.35143,1.45911,1.53927,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),10,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,1562,0.03905,94200,189,103,0.002575,1585,1639,0.002,0,0.005,0.007,0.006,0.005,0.018,0,0,0.005,0.003,0,16.6667,225,100.5,84.0431,23,23,1,0.01,4,2,2000,0,0,0,0,0,0,0,0,0,190,225,0,0,0,0,0,0,0,0,11.1554,0,0,0,0,0,0,0,0,0,12.5289,12.2196,12.146,0,0,0,0,0,0,0,1.00008,0,0,0,0,0,0,0,0,0,1.35143,1.45911,1.53927,0,0,0,0,0,0,0,
