Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,50,1500,1500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1877900,83.4622,1877900,0,26775,1.19,183,0,0.003,0,0.001,4.238,4.238,0.004,4.238,8.5,0,0,0.004,0,82.6087,1182,57.2609,240.88,1,1
cTOUCH,50,1500,1500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,156538,6.95724,171472,0,26775,1.19,1033,848,0.004,0,0.003,0.346,0.344,0.009,0.343,0.724,0,0,0.008,0,72.3404,440,23.8085,82.0269,1,1
dTOUCH,50,1500,1500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,451786,20.0794,451786,0,26775,1.19,1000,183,0.009,0,0.001,1.036,1.036,0.009,1.036,2.116,0,0,0.008,0,84.0909,230,13.4091,43.833,1,1
reTOUCH,50,1500,1500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,177305,7.88022,177305,0,26775,1.19,1041,757,0.003,0,0.002,0.412,0.41,0.001,0.41,0.84,0,0,0.001,0,100,378,52.2609,71.8783,1,1
rereTOUCH,50,1500,1500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,187957,8.35364,187957,0,26775,1.19,1041,928,0.004,0,0.003,0.429,0.427,0.001,0.427,0.875,0,0,0.001,0,169.565,363,44.8261,86.3663,1,1
TOUCH,50,2000,2000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3565700,89.1425,3565700,0,47286,1.18215,12,0,0.005,0,0.002,8.154,8.153,0.006,8.153,16.337,0,0,0.006,0,93.5484,1615,64.129,290.709,1,1
cTOUCH,50,2000,2000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,503086,12.5771,506478,0,47286,1.18215,1445,378,0.005,0,0.003,1.18,1.176,0.012,1.176,2.401,0,0,0.011,0,80.6452,1408,35.1129,183.031,1,1
dTOUCH,50,2000,2000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1167577,29.1894,1167577,0,47286,1.18215,1454,12,0.007,0,0.001,2.646,2.646,0.011,2.646,5.334,0,0,0.01,0,91.8033,527,11.1967,67.7526,1,1
reTOUCH,50,2000,2000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,354608,8.8652,354608,0,47286,1.18215,1465,168,0.005,0,0.002,0.799,0.799,0.002,0.799,1.616,0,0,0.001,0,100,693,76.3548,142.851,1,1
rereTOUCH,50,2000,2000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,387659,9.69148,387659,0,47286,1.18215,1465,996,0.006,0,0.003,0.894,0.892,0.001,0.892,1.811,0,0,0.001,0,180.645,307,49.6452,62.3807,1,1
TOUCH,50,2500,2500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5623200,89.9712,5623200,0,65339,1.04542,12,0,0.01,0,0.002,12.952,12.952,0.008,12.952,25.948,0,0,0.008,0,94.7368,2115,65.4737,342.186,1,1
cTOUCH,50,2500,2500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,659556,10.5529,661486,0,65339,1.04542,1946,347,0.009,0,0.004,1.543,1.539,0.02,1.539,3.153,0,0,0.019,0,81.5789,1060,35.6184,164.944,1,1
dTOUCH,50,2500,2500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1358048,21.7288,1358048,0,65339,1.04542,1868,12,0.006,0,0.001,3.094,3.093,0.013,3.093,6.237,0,0,0.013,0,90.5405,414,10.5946,51.1674,1,1
reTOUCH,50,2500,2500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,929021,14.8643,929021,0,65339,1.04542,1708,146,0.009,0,0.004,2.1,2.098,0.002,2.098,4.233,0,0,0.001,0,97.3684,1069,82.7895,189.549,1,1
rereTOUCH,50,2500,2500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1120691,17.9311,1120691,0,65339,1.04542,1708,153,0.01,0,0.005,2.581,2.578,0.002,2.578,5.198,0,0,0.002,0,178.947,794,82.6053,119.343,1,1
TOUCH,50,3000,3000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,7996700,88.8522,7996700,0,74692,0.829911,11,0,0.008,0,0.002,18.92,18.92,0.009,18.92,37.88,0,0,0.009,0,91.4894,2953,63.5957,426.037,1,1
cTOUCH,50,3000,3000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,834807,9.27563,854733,0,74692,0.829911,2369,31,0.007,0,0.006,1.919,1.918,0.02,1.918,3.906,0,0,0.018,0,85.7143,1325,39.5604,193.111,1,1
dTOUCH,50,3000,3000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2019400,22.4378,2019400,0,74692,0.829911,2406,11,0.01,0,0.002,4.559,4.559,0.015,4.559,9.183,0,0,0.015,0,92.3913,501,9.15217,57.2399,1,1
reTOUCH,50,3000,3000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,895206,9.94673,895206,0,74692,0.829911,2304,52,0.01,0,0.003,2.067,2.063,0.002,2.063,4.167,0,0,0.001,0,100,1092,77.5319,187.865,1,1
rereTOUCH,50,3000,3000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,675351,7.5039,818382,0,74692,0.829911,2304,1407,0.01,0,0.005,1.562,1.562,0.002,1.562,3.161,0,0,0.002,0,182.979,893,48.7021,139.952,1,1
TOUCH,50,3500,3500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8762000,71.5265,8762000,0,85022,0.694057,36,0,0.013,0,0.001,19.889,19.889,0.011,19.889,39.831,0,0,0.01,0,88.8889,2455,64.1481,337.728,1,1
cTOUCH,50,3500,3500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1169981,9.55087,1170703,0,85022,0.694057,2808,207,0.013,0,0.006,2.644,2.64,0.024,2.639,5.376,0,0,0.022,0,83.9623,1750,37.5943,201.582,1,1
dTOUCH,50,3500,3500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2119700,17.3037,2119700,0,85022,0.694057,2923,36,0.009,0,0.002,4.903,4.902,0.019,4.902,9.877,0,0,0.019,0,90.099,522,10.4455,57.552,1,1
reTOUCH,50,3500,3500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,774096,6.31915,774096,0,85022,0.694057,2911,201,0.013,0,0.004,1.757,1.753,0.002,1.753,3.552,0,0,0.002,0,100,968,72,185.703,1,1
rereTOUCH,50,3500,3500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,694836,5.67213,694836,0,85022,0.694057,2911,1719,0.01,0,0.008,1.561,1.56,0.003,1.56,3.167,0,0,0.002,0,187.037,708,43.8889,94.453,1,1
TOUCH,50,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,15622800,97.6425,15622800,0,90942,0.568388,15,0,0.015,0,0.002,35.021,35.021,0.011,35.021,70.1,0,0,0.011,0,95.1613,3777,64.2742,475.927,1,1
cTOUCH,50,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2243893,14.0243,2243893,0,90942,0.568388,2858,196,0.018,0,0.007,5.246,5.24,0.026,5.24,10.596,0,0,0.024,0,86.6667,2697,41.2167,259.724,1,1
dTOUCH,50,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3113311,19.4582,3113311,0,90942,0.568388,2999,15,0.013,0,0.002,6.962,6.961,0.024,6.961,14.014,0,0,0.022,0,92.623,643,9.09016,61.1089,1,1
reTOUCH,50,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1571721,9.82326,1571721,0,90942,0.568388,2907,221,0.016,0,0.004,3.715,3.71,0.003,3.71,7.481,0,0,0.002,0,100,1040,78.5806,198.133,1,1
rereTOUCH,50,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2096804,13.105,2096804,0,90942,0.568388,2907,389,0.016,0,0.006,4.744,4.739,0.003,4.738,9.541,0,0,0.002,0,187.097,911,75.871,109.46,1,1
TOUCH,50,4500,4500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,19647900,97.0267,19647900,0,90942,0.449096,43,0,0.014,0,0.002,45.049,45.049,0.013,45.049,90.158,0,0,0.012,0,95.5882,4260,65.5441,512.839,1,1
cTOUCH,50,4500,4500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1847580,9.12385,1858465,0,90942,0.449096,3435,348,0.018,0,0.009,4.264,4.262,0.029,4.262,8.644,0,0.001,0.027,0,85.4015,2505,38.0803,235.441,1,1
dTOUCH,50,4500,4500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5176797,25.5644,5176797,0,90942,0.449096,2990,43,0.013,0,0.002,12.006,12.005,0.028,12.005,24.11,0,0,0.027,0,93.3333,847,12.1037,83.1448,1,1
reTOUCH,50,4500,4500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1622913,8.01439,1622913,0,90942,0.449096,3432,481,0.014,0,0.005,3.73,3.726,0.005,3.726,7.508,0,0,0.004,0,100,1199,74.8088,200.144,1,1
rereTOUCH,50,4500,4500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1853877,9.15495,1853877,0,90942,0.449096,3432,817,0.015,0,0.008,4.207,4.202,0.003,4.202,8.469,0,0,0.002,0,188.235,1174,69.8676,137.426,1,1
TOUCH,50,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,23224400,92.8976,23224400,0,90942,0.363768,180,0,0.019,0,0.002,53.624,53.624,0.014,53.624,107.321,0,0,0.013,0,94.7368,4442,63.4211,507.397,1,1
cTOUCH,50,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,1129057,4.51623,1133745,0,90942,0.363768,4111,1367,0.017,0,0.009,2.574,2.569,0.036,2.569,5.274,0,0,0.033,0,81.6993,2493,29.5556,208.74,1,1
dTOUCH,50,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3153105,12.6124,3153105,0,90942,0.363768,3939,180,0.017,0,0.002,7.087,7.087,0.028,7.087,14.284,0,0,0.027,0,91.8919,473,8.06757,52.4048,1,1
reTOUCH,50,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2140028,8.56011,2140028,0,90942,0.363768,3895,785,0.016,0,0.007,4.875,4.865,0.003,4.863,9.802,0,0,0.002,0,100,1247,70,200.683,1,1
rereTOUCH,50,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3097308,12.3892,3097308,0,90942,0.363768,3895,898,0.016,0,0.008,7.115,7.111,0.004,7.11,14.288,0,0,0.003,0,189.474,1220,68.5132,135.212,1,1
TOUCH,50,5500,5500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,27562500,91.1157,27562500,0,123008,0.406638,481,0,0.014,0,0.003,63.23,63.23,0.017,63.229,126.531,0,0,0.016,0,97.6471,5004,59.0471,539.541,1,1
cTOUCH,50,5500,5500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5552982,18.357,5784458,0,123008,0.406638,3949,249,0.019,0,0.01,13.192,13.184,0.035,13.184,26.514,0,0,0.032,0,89.881,5841,40.4881,450.221,1,1
dTOUCH,50,5500,5500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6519655,21.5526,6519655,0,123008,0.406638,4124,481,0.021,0,0.002,14.242,14.241,0.033,14.241,28.617,0,0,0.031,0,95.625,1145,9.35,91.0002,1,1
reTOUCH,50,5500,5500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,2916949,9.64281,2916949,0,123008,0.406638,4085,518,0.02,0,0.006,6.692,6.684,0.005,6.684,13.449,0,0,0.004,0,98.8235,1465,75.2588,232.899,1,1
rereTOUCH,50,5500,5500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3916446,12.9469,3916446,0,123008,0.406638,4085,671,0.016,0,0.009,9.054,9.045,0.004,9.044,18.167,0,0,0.003,0,189.412,1116,73.4588,149.776,1,1
TOUCH,50,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,29692300,82.4786,29692300,0,139542,0.387617,481,0,0.019,0,0.002,67.982,67.982,0.018,67.982,136.049,0,0,0.018,0,94.5055,4890,60.6484,510.414,1,1
cTOUCH,50,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6564916,18.2359,6571560,0,139542,0.387617,4220,260,0.023,0,0.011,15.526,15.516,0.04,15.516,31.203,0,0,0.037,0,89.011,5649,41.3187,419.87,1,1
dTOUCH,50,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,7738000,21.4944,7738000,0,139542,0.387617,4085,481,0.021,0,0.003,17.478,17.478,0.034,17.478,35.09,0,0,0.033,0,93.4132,1065,14.8144,96.3158,1,1
reTOUCH,50,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3099617,8.61005,3099617,0,139542,0.387617,4337,634,0.02,0,0.007,7.083,7.073,0.004,7.073,14.232,0,0,0.003,0,98.9011,2201,77.2418,294.169,1,1
rereTOUCH,50,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3794858,10.5413,3812428,0,139542,0.387617,4337,705,0.02,0,0.01,8.944,8.936,0.004,8.936,17.959,0,0,0.003,0,186.813,1722,76.4615,183.798,1,1
TOUCH,50,6500,6500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,34596800,81.8859,34596800,0,149442,0.353709,572,0,0.022,0,0.003,79.79,79.79,0.019,79.79,159.671,0,0,0.018,0,93.9394,5246,59.8788,526.161,1,1
cTOUCH,50,6500,6500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,4354872,10.3074,5087609,0,149442,0.353709,4554,897,0.022,0,0.011,10.19,10.177,0.046,10.176,20.54,0,0,0.042,0,84.7716,4853,38.3198,348.783,1,1
dTOUCH,50,6500,6500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,7102775,16.8113,7102775,0,149442,0.353709,4576,572,0.02,0,0.003,16.014,16.013,0.035,16.013,32.16,0,0,0.033,0,92.3913,989,12.9185,84.5749,1,1
reTOUCH,50,6500,6500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,4779962,11.3135,4779962,0,149442,0.353709,3730,730,0.024,0,0.007,10.953,10.945,0.005,10.945,21.983,0,0,0.004,0,97.9798,2628,86.2626,302.939,1,1
rereTOUCH,50,6500,6500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,4994067,11.8203,4994067,0,149442,0.353709,3730,737,0.021,0,0.011,11.405,11.398,0.005,11.398,22.887,0,0,0.004,0,186.869,1990,86.1919,244.74,1,1
TOUCH,50,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,32530700,66.3892,32530700,0,161899,0.330406,563,0,0.02,0,0.004,84.441,84.441,0.021,84.441,168.975,0,0,0.02,0,93.3962,4014,60.7264,409.29,1,1
cTOUCH,50,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5766885,11.7692,8541815,0,161899,0.330406,4356,655,0.022,0,0.013,13.598,13.587,0.047,13.587,27.365,0,0,0.044,0,84.9057,5308,42.4009,372.006,1,1
dTOUCH,50,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,11287932,23.0366,11287932,0,161899,0.330406,4539,563,0.022,0,0.004,25.221,25.221,0.038,25.221,50.591,0,0,0.036,0,89.7959,1372,15.648,106.965,1,1
reTOUCH,50,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6663464,13.5989,6663464,0,161899,0.330406,4059,732,0.021,0,0.007,15.441,15.431,0.006,15.429,30.955,0,0,0.004,0,99.0566,3190,86.8774,350.943,1,1
rereTOUCH,50,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6404615,13.0706,6436861,0,161899,0.330406,4059,823,0.025,0,0.012,14.502,14.493,0.004,14.489,29.088,0,0,0.003,0,187.736,1283,86.0189,142.914,1,1
TOUCH,50,7500,7500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,51063100,90.7788,51063100,0,168915,0.300293,563,0,0.026,0,0.004,119.692,119.692,0.022,119.692,239.492,0,0,0.021,0,96.4602,6787,61.3894,635.572,1,1
cTOUCH,50,7500,7500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,3148530,5.59739,3234265,0,168915,0.300293,5446,922,0.023,0,0.015,7.358,7.343,0.053,7.342,14.898,0,0,0.049,0,83.1858,3552,38.1947,257.497,1,1
dTOUCH,50,7500,7500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,13367435,23.7643,13367435,0,168915,0.300293,4977,563,0.025,0,0.003,29.803,29.803,0.044,29.803,59.775,0,0.001,0.043,0,93.4884,1697,12.907,118.924,1,1
reTOUCH,50,7500,7500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,8191197,14.5621,8191197,0,168915,0.300293,4388,743,0.028,0,0.008,19.189,19.184,0.005,19.182,38.461,0,0,0.004,0,99.115,3542,87.3363,375.057,1,1
rereTOUCH,50,7500,7500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,6550569,11.6455,6593211,0,168915,0.300293,4388,822,0.018,0,0.012,14.934,14.924,0.006,14.922,29.945,0,0,0.005,0,184.956,1136,86.6372,143.228,1,1
TOUCH,50,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,59091300,92.3302,59091300,0,177762,0.277753,576,0,0.029,0,0.004,138.333,138.333,0.022,138.333,276.779,0,0,0.021,0,97.5,7381,61.8667,670.95,1,1
cTOUCH,50,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5541892,8.65921,5726342,0,177762,0.277753,5421,752,0.028,0,0.015,13.107,13.094,0.064,13.094,26.43,0,0,0.06,0,86.722,3240,40.7759,268.617,1,1
dTOUCH,50,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,14633977,22.8656,14633977,0,177762,0.277753,5224,576,0.022,0,0.004,34.929,34.929,0.046,34.929,70.027,0,0,0.043,0,93.9394,1651,12.8701,115.472,1,1
reTOUCH,50,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,10046396,15.6975,10046396,0,177762,0.277753,4818,718,0.031,0,0.009,23.792,23.773,0.006,23.768,47.68,0,0,0.005,0,99.1667,3499,87.2,375.552,1,1
rereTOUCH,50,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,9769315,15.2646,9835381,0,177762,0.277753,4818,829,0.027,0,0.013,23.344,23.332,0.006,23.328,46.783,0,0,0.004,0,186.667,1976,86.275,218.917,1,1
TOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,65441000,90.5758,65441000,0,183738,0.254309,394,0,0.026,0,0.004,158.479,158.479,0.027,158.479,317.075,0,0,0.026,0,97.7099,7936,61.8779,690.714,1,1
cTOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,5336609,7.38631,5442957,0,183738,0.254309,5992,760,0.028,0,0.016,12.195,12.186,0.057,12.185,24.598,0,0.001,0.053,0,84.0467,2895,39.8755,276.925,1,1
dTOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,20978661,29.0362,20978661,0,183738,0.254309,5549,394,0.03,0,0.004,46.07,46.07,0.048,46.07,92.33,0,0,0.046,0,95.5466,2133,13.6842,140.053,1,1
reTOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,12541779,17.3589,12541779,0,183738,0.254309,5274,765,0.023,0,0.009,28.454,28.443,0.006,28.441,56.986,0,0,0.004,0,99.2366,3268,83.6718,373.71,1,1
rereTOUCH,50,8500,8500,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,NL,2,4,100,11963731,16.5588,12271867,0,183738,0.254309,5274,805,0.026,0,0.014,27.563,27.55,0.006,27.548,55.221,0,0,0.003,0,190.076,2014,83.3664,246.12,1,1
