Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,5,100,100,189368,1.18355,189368,0,305,0.00190625,3326,3079,0.014,0,0.006,0.424,0.424,0.003,0.424,0.894,0,0,0.002,0,186.275,232,31.2745,42.5227,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,6,100,100,11583000,72.3937,11583000,0,305,0.00190625,360,0,0.011,0,0.002,25.77,25.769,0.014,25.769,51.594,0,0,0.013,0,90,3163,72.8,443.723,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,6,100,100,217728,1.3608,219894,0,305,0.00190625,3383,2384,0.011,0,0.006,0.485,0.483,0.028,0.483,1.065,0,0,0.026,0,83.6735,672,22.7857,88.8009,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,6,100,100,3446016,21.5376,3446016,0,305,0.00190625,3211,360,0.013,0,0.002,7.581,7.581,0.019,7.581,15.241,0,0,0.018,0,86.5854,627,23.0854,88.6439,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,6,100,100,440073,2.75046,440073,0,305,0.00190625,3413,759,0.019,0,0.005,0.988,0.987,0.003,0.987,2.032,0,0,0.002,0,100,1720,76.56,253.312,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,6,100,100,296921,1.85576,299144,0,305,0.00190625,3413,2991,0.014,0,0.006,0.671,0.67,0.003,0.67,1.39,0,0,0.002,0,190,296,31.92,40.0227,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,7,100,100,13913800,86.9613,13913800,0,305,0.00190625,342,0,0.013,0,0.002,31.526,31.526,0.012,31.526,63.106,0,0,0.011,0,85.1064,3460,77.8298,498.89,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,7,100,100,154564,0.966025,184372,0,305,0.00190625,3459,1231,0.016,0,0.006,0.352,0.349,0.027,0.348,0.807,0,0,0.024,0,82.1053,1771,34.8421,188.572,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,7,100,100,2219250,13.8703,2219250,0,305,0.00190625,3504,342,0.017,0,0.002,4.959,4.959,0.022,4.958,10.014,0,0,0.02,0,83.5294,308,11.4235,46.0014,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,7,100,100,495094,3.09434,495094,0,305,0.00190625,3259,641,0.012,0,0.006,1.113,1.11,0.005,1.11,2.274,0,0,0.004,0,97.8723,1720,87.234,269.74,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,7,100,100,606165,3.78853,606165,0,305,0.00190625,3259,1826,0.018,0,0.006,1.374,1.368,0.003,1.368,2.807,0,0,0.002,0,189.362,1189,62.0213,173.484,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,8,100,100,14308800,89.43,14308800,0,305,0.00190625,313,0,0.015,0,0.002,32.005,32.005,0.012,32.005,64.071,0,0,0.011,0,84.7826,3569,80.1522,520.15,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,8,100,100,1291657,8.07286,1323054,0,305,0.00190625,3233,570,0.017,0,0.006,2.931,2.926,0.027,2.926,5.964,0,0,0.025,0,84.9462,2834,45.129,302.471,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,8,100,100,2616480,16.353,2616480,0,305,0.00190625,3301,313,0.014,0,0.002,5.779,5.779,0.02,5.779,11.642,0,0,0.019,0,80,401,13.0118,54.6313,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,8,100,100,455614,2.84759,455614,0,305,0.00190625,3516,716,0.014,0,0.007,1.032,1.03,0.003,1.03,2.114,0,0,0.003,0,100,1720,81.913,267.903,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,8,100,100,303076,1.89423,303076,0,305,0.00190625,3516,3040,0.011,0,0.007,0.668,0.668,0.004,0.667,1.382,0,0,0.003,0,189.13,345,31.3913,43.7967,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,9,100,100,14860400,92.8775,14860400,0,305,0.00190625,209,0,0.011,0,0.002,32.902,32.902,0.014,32.902,65.861,0,0,0.013,0,89.1304,3707,82.413,540.364,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,9,100,100,626505,3.91566,637514,0,305,0.00190625,3425,1711,0.013,0,0.006,1.397,1.393,0.026,1.393,2.885,0,0,0.024,0,80,2027,31.8222,214.545,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,9,100,100,1865608,11.6601,1865608,0,305,0.00190625,3305,209,0.015,0,0.002,4.111,4.111,0.021,4.111,8.31,0,0,0.02,0,81.3953,301,12.5581,41.1553,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,9,100,100,444158,2.77599,444158,0,305,0.00190625,3393,764,0.014,0,0.006,0.993,0.989,0.003,0.989,2.035,0,0,0.003,0,100,1720,83.5435,272.143,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,9,100,100,228786,1.42991,230535,0,305,0.00190625,3393,3013,0.009,0,0.008,0.502,0.501,0.004,0.501,1.048,0,0,0.003,0,189.13,244,34.6522,36.4881,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,10,100,100,14416500,90.1031,14416500,0,305,0.00190625,292,0,0.015,0,0.002,32.149,32.149,0.013,32.149,64.359,0,0,0.013,0,86.6667,3595,82.4,529.603,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,10,100,100,215777,1.34861,230950,0,305,0.00190625,3534,1572,0.017,0,0.006,0.485,0.484,0.027,0.484,1.074,0,0,0.025,0,82.0225,2058,32.5169,218.039,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,10,100,100,2172364,13.5773,2172364,0,305,0.00190625,3311,292,0.011,0,0.002,4.76,4.759,0.025,4.759,9.607,0,0,0.023,0,85.7143,293,13.0357,47.6906,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,10,100,100,503299,3.14562,503299,0,305,0.00190625,3492,703,0.016,0,0.004,1.171,1.17,0.004,1.17,2.392,0,0,0.003,0,97.7778,1720,84.5556,284.853,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,10,100,100,349243,2.18277,349243,0,305,0.00190625,3492,2247,0.013,0,0.007,0.788,0.785,0.003,0.784,1.624,0,0,0.002,0,188.889,793,50.2444,119.86,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,11,100,100,14467300,90.4206,14467300,0,305,0.00190625,280,0,0.013,0,0.002,33.061,33.06,0.011,33.06,66.177,0,0,0.01,0,86.6667,3607,82.6667,531.372,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,11,100,100,266813,1.66758,304241,0,305,0.00190625,3455,2008,0.015,0,0.006,0.587,0.584,0.025,0.584,1.268,0,0,0.023,0,79.7753,929,28.5056,127.347,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,11,100,100,2262155,14.1385,2262155,0,305,0.00190625,3364,280,0.014,0,0.001,5.107,5.106,0.021,5.106,10.305,0,0.001,0.02,0,85.7143,292,12.3929,46.6223,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,11,100,100,536858,3.35536,536858,0,305,0.00190625,3506,764,0.012,0,0.004,1.244,1.242,0.005,1.242,2.533,0,0,0.004,0,100,1599,82.8889,271.516,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,11,100,100,354153,2.21346,354153,0,305,0.00190625,3506,3031,0.017,0,0.006,0.839,0.837,0.003,0.837,1.735,0,0,0.002,0,193.333,407,32.5111,52.5176,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,12,100,100,14919300,93.2456,14919300,0,305,0.00190625,238,0,0.015,0,0.002,33.257,33.257,0.012,33.257,66.575,0,0,0.011,0,95.5556,3729,83.6,549.586,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,12,100,100,366179,2.28862,407553,0,305,0.00190625,3460,1373,0.015,0,0.006,0.854,0.853,0.027,0.853,1.804,0,0,0.025,0,81.8182,1539,35.9886,179.285,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,12,100,100,2279264,14.2454,2279264,0,305,0.00190625,3382,238,0.01,0,0.002,5.047,5.047,0.02,5.047,10.171,0,0,0.019,0,89.2857,302,11.3452,47.3187,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,12,100,100,460113,2.87571,460113,0,305,0.00190625,3525,759,0.023,0,0.005,1.048,1.044,0.003,1.044,2.162,0,0,0.003,0,100,1720,82.5778,271.684,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,12,100,100,297808,1.8613,297808,0,305,0.00190625,3525,3092,0.011,0,0.006,0.653,0.65,0.003,0.65,1.349,0,0,0.003,0,188.889,346,30.7333,45.0853,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,13,100,100,14919300,93.2456,14919300,0,305,0.00190625,238,0,0.009,0,0.002,33.216,33.216,0.015,33.216,66.487,0,0,0.015,0,95.5556,3729,83.6,549.586,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,13,100,100,458433,2.86521,528856,0,305,0.00190625,3536,1676,0.017,0,0.006,1.022,1.02,0.025,1.02,2.143,0,0,0.023,0,81.8182,1957,31.6818,208.589,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,13,100,100,2300564,14.3785,2300564,0,305,0.00190625,3382,238,0.01,0,0.002,4.974,4.974,0.024,4.974,10.033,0,0,0.022,0,89.2857,302,11.3452,47.3187,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,13,100,100,394617,2.46636,394617,0,305,0.00190625,3542,758,0.018,0,0.005,0.875,0.874,0.002,0.874,1.802,0,0,0.002,0,100,1720,82.2222,273.87,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,13,100,100,184929,1.15581,184929,0,305,0.00190625,3542,3073,0.01,0,0.008,0.418,0.418,0.003,0.418,0.88,0,0,0.002,0,188.889,192,30.7778,31.8844,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,14,100,100,13503400,84.3962,13503400,0,305,0.00190625,424,0,0.017,0,0.002,30.6,30.6,0.012,30.6,61.265,0,0,0.012,0,79.5455,3344,81.2727,497.8,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,14,100,100,322159,2.01349,371280,0,305,0.00190625,3383,841,0.016,0,0.006,0.706,0.705,0.027,0.705,1.515,0,0,0.025,0,83.908,1896,43.4023,225.588,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,14,100,100,1923494,12.0218,1923494,0,305,0.00190625,3502,424,0.016,0,0.002,4.261,4.261,0.019,4.261,8.608,0,0,0.019,0,81.0127,270,12.6582,41.7072,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,14,100,100,513508,3.20942,513508,0,305,0.00190625,3479,708,0.014,0,0.006,1.272,1.268,0.004,1.267,2.596,0,0,0.003,0,100,1720,86.6591,287.924,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,14,100,100,296791,1.85494,296791,0,305,0.00190625,3479,2988,0.011,0,0.007,0.65,0.648,0.004,0.648,1.345,0,0,0.003,0,188.636,340,34.8409,41.9136,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,15,100,100,4382900,27.3931,4382900,0,305,0.00190625,1078,0,0.012,0,0.002,9.452,9.452,0.013,9.452,18.961,0,0,0.013,0,70.4545,1189,66.4091,223.419,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,15,100,100,527934,3.29959,548789,0,305,0.00190625,3435,1438,0.016,0,0.006,1.166,1.164,0.026,1.164,2.431,0,0,0.024,0,86.2069,1850,35.9425,209.961,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,15,100,100,1396400,8.7275,1396400,0,305,0.00190625,3629,1078,0.015,0,0.002,3.06,3.059,0.013,3.059,6.186,0,0,0.013,0,62.2642,1189,47.0377,174.16,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,15,100,100,650184,4.06365,650184,0,305,0.00190625,3449,660,0.017,0,0.005,1.49,1.487,0.002,1.487,3.032,0,0,0.002,0,100,1720,88.4318,297.862,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,15,100,100,384200,2.40125,384200,0,305,0.00190625,3449,3024,0.01,0,0.009,0.844,0.843,0.003,0.843,1.733,0,0,0.002,0,188.636,439,34.7045,57.6648,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,16,100,100,3716100,23.2256,3716100,0,305,0.00190625,1108,0,0.016,0,0.002,8.474,8.474,0.011,8.474,17.009,0,0,0.01,0,77.2727,1187,65.7273,206.739,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,16,100,100,150484,0.940525,167073,0,305,0.00190625,3517,2521,0.016,0,0.006,0.34,0.339,0.027,0.339,0.783,0,0,0.025,0,83.7209,720,22.814,100.935,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,16,100,100,1544282,9.65176,1544282,0,305,0.00190625,3808,1108,0.01,0,0.002,3.469,3.469,0.016,3.469,7.002,0,0,0.016,0,72.549,1187,49.5098,176.952,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,16,100,100,767360,4.796,767360,0,305,0.00190625,3401,688,0.01,0,0.006,1.74,1.738,0.004,1.738,3.52,0,0,0.003,0,100,1720,88.8864,303.228,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,16,100,100,474549,2.96593,474549,0,305,0.00190625,3401,2979,0.009,0,0.008,1.077,1.077,0.003,1.077,2.196,0,0,0.003,0,193.182,519,36.8182,70.0087,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,17,100,100,12991100,81.1944,12991100,0,305,0.00190625,258,0,0.013,0,0.002,30196.7,30196.7,0.01,30196.7,60393.4,0,0,0.01,0,86.3636,3071,85.0455,459.691,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,17,100,100,290588,1.81618,307960,0,305,0.00190625,3519,1883,0.015,0,0.006,0.653,0.65,0.026,0.65,1.405,0,0,0.024,0,87.2093,1607,30.2093,178.636,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,17,100,100,2979875,18.6242,2979875,0,305,0.00190625,3402,258,0.015,0,0.002,6.637,6.637,0.02,6.637,13.361,0,0,0.019,0,86.8421,451,19.9342,75.1147,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,17,100,100,786331,4.91457,786331,0,305,0.00190625,3388,764,0.015,0,0.004,1.779,1.776,0.003,1.776,3.607,0,0,0.002,0,100,1720,87.4545,304.403,1,1
rereTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,17,100,100,514940,3.21837,514940,0,305,0.00190625,3388,2930,0.01,0,0.008,1.153,1.152,0.004,1.152,2.353,0,0,0.003,0,195.455,535,38.2273,71.9621,1,1
TOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,18,100,100,13019100,81.3694,13019100,0,305,0.00190625,261,0,0.015,0,0.002,31.137,31.137,0.012,31.137,62.337,0,0,0.011,0,86.3636,3068,84.9773,459.248,1,1
cTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,18,100,100,444059,2.77537,467886,0,305,0.00190625,3412,1267,0.012,0,0.006,0.987,0.981,0.027,0.981,2.066,0,0,0.025,0,88.3721,1628,38.6163,205.672,1,1
dTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,18,100,100,2992524,18.7033,2992524,0,305,0.00190625,3417,261,0.013,0,0.002,6.649,6.649,0.019,6.649,13.379,0,0,0.018,0,88.1579,442,19.7368,74.4569,1,1
reTOUCH,5,4000,4000,../../../data/RawData-segment-object-1M-Axons.bin,../../../data/RawData-segment-object-1M-Dendrites.bin,NL,18,100,100,646928,4.0433,648584,0,305,0.00190625,3102,760,0.016,0,0.004,1.454,1.451,0.003,1.451,2.957,0,0,0.002,0,97.7273,1720,94.0455,301.357,1,1
