Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,81857,2.04643,69460,16116,5169,0.129225,1464,1548,0.003,0,0.151,0.168,0.168,0.008,0.183,0.001,0,0.007,0.002,0,12.5,326,102.25,93.7147,24,24,1,0.17,4,2,2000,0,0,0,0,0,0,0,0,0,406,130,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0,0,142255,0,151002,142717,0,0,0,0,0,0,6023.65,0,0,0,0,0,0,0,0,0,-nan,0,13047.5,10776.8,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,75984,1.8996,831680,11609,5169,0.129225,110,1548,0.002,0,0.001,0.161,0,0.005,0.17,0,0,0.005,0.002,0,45.1613,1766,37.7742,224.841,125,125,1,0.163,4,0,0,0,124,1766,0,0,0,0,0,0,128,0,58,266,0,0,0,0,0,0,0,0,134712,137807,0,0,0,0,0,0,144429,0,149019,140840,0,0,0,0,0,0,0,0,4144.55,6023.2,0,0,0,0,0,0,12139.8,0,12122.8,11409,0,0,0,0,0,0,
reTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample3.bin,SGrid,3,100,100,75984,1.8996,470860,11609,5169,0.129225,110,1548,0.002,0,0,0.161,0.16,0.007,0.174,0.001,0,0.006,0.002,0,45.1613,1766,37.7742,224.841,125,125,1,0.163,4,0,0,0,124,1766,0,0,0,0,0,0,128,0,58,266,0,0,0,0,0,0,0,0,134712,137807,0,0,0,0,0,0,144429,0,149019,140840,0,0,0,0,0,0,0,0,4144.55,6023.2,0,0,0,0,0,0,12139.8,0,12122.8,11409,0,0,0,0,0,0,
cTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,8292,0.2073,5800,830,964,0.0241,1210,1841,0.002,0,0.001,0.019,0,0.015,0.038,0,0,0.014,0.001,0,47.5806,750,7.65323,67.6745,125,125,1,0.02,5,0,0,0,765,25,0,0,0,0,0,0,14,0,96,49,0,0,0,0,0,0,0,0,136857,136159,0,0,0,0,0,0,133372,0,144126,150165,0,0,0,0,0,0,0,0,4523.87,4759.46,0,0,0,0,0,0,3578.98,0,9593.65,18944,0,0,0,0,0,0,
cTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,8292,0.2073,2208,830,964,0.0241,1210,1841,0.007,0,0.001,0.03,0.03,0.016,0.056,0,0,0.016,0.001,0,47.5806,750,7.65323,67.6745,125,125,1,0.031,5,0,0,0,765,25,0,0,0,0,0,0,14,0,96,49,0,0,0,0,0,0,0,0,136857,136159,0,0,0,0,0,0,133372,0,144126,150165,0,0,0,0,0,0,0,0,4523.87,4759.46,0,0,0,0,0,0,3578.98,0,9593.65,18944,0,0,0,0,0,0,
dTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,8738,0.21845,26500,1695,849,0.021225,414,1737,0.005,0,0.001,0.021,0,0.006,0.033,0,0,0.006,0.001,0,0,1608,804,804,22,22,1,0.022,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0,0,137104,140874,0,0,0,0,0,0,0,0,6023.65,0,0,0,0,0,0,0,0,0,3083.58,3418.88,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,8738,0.21845,3600,1695,849,0.021225,414,1737,0.003,0,0.001,0.021,0.019,0.007,0.033,0,0,0.007,0.002,0,0,1608,804,804,22,22,1,0.023,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0,0,137104,140874,0,0,0,0,0,0,0,0,6023.65,0,0,0,0,0,0,0,0,0,3083.58,3418.88,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,10383,0.259575,487806,1812,964,0.0241,72,1737,0.002,0,0.001,0.025,0,0.007,0.036,0,0,0.007,0.001,0,43.5484,1766,35.3387,222.985,125,125,1,0.026,4,0,28,10,124,1766,0,0,0,0,0,0,229,20,0,14,0,0,0,0,0,0,136302,136212,134712,137807,0,0,0,0,0,0,141478,140250,0,133372,0,0,0,0,0,0,4316.33,3799.25,4144.55,6023.2,0,0,0,0,0,0,13601.3,3780.45,0,3578.98,0,0,0,0,0,0,
reTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample4.bin,SGrid,3,100,100,10383,0.259575,28984,1812,964,0.0241,72,1737,0.002,0,0.001,0.022,0.021,0.008,0.036,0,0,0.008,0.002,0,43.5484,1766,35.3387,222.985,125,125,1,0.024,4,0,28,10,124,1766,0,0,0,0,0,0,229,20,0,14,0,0,0,0,0,0,136302,136212,134712,137807,0,0,0,0,0,0,141478,140250,0,133372,0,0,0,0,0,0,4316.33,3799.25,4144.55,6023.2,0,0,0,0,0,0,13601.3,3780.45,0,3578.98,0,0,0,0,0,0,
cTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,1324,2000,0.003,0,0.001,0.001,0,0.015,0.021,0,0,0.015,0.001,0,50,343,5.45161,42.5832,125,125,1,0.002,5,0,343,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136582,0,0,0,136717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463.99,0,0,0,4497.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,1324,2000,0.003,0,0,0,0,0.013,0.018,0,0,0.012,0.001,0,50,343,5.45161,42.5832,125,125,1,0.001,5,0,343,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136582,0,0,0,136717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463.99,0,0,0,4497.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.002,0,0.002,0.002,0,0.007,0.011,0,0,0.007,0.002,0,50,100,32.2581,46.7464,21,21,1,0.004,4,4,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6023.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,0,2000,0.005,0,0.002,0.001,0,0.012,0.02,0,0,0.012,0.001,0,50,100,32.2581,46.7464,21,21,1,0.002,4,4,2000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,137593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6023.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,110,2000,0.006,0,0,0.002,0,0.009,0.018,0,0,0.009,0.002,0,50,1766,30.4839,222.691,125,125,1,0.004,4,0,0,0,124,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134712,137807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144.55,6023.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample1.bin,../../../data/samplesAxons/2000/sample5.bin,SGrid,3,100,100,0,0,0,0,0,0,110,2000,0.005,0,0.001,0.001,0,0.009,0.018,0,0,0.009,0.002,0,50,1766,30.4839,222.691,125,125,1,0.003,4,0,0,0,124,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134712,137807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144.55,6023.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,467980,11.6995,1309174,134060,43662,1.09155,177,1153,0.003,0,0.002,0.967,0,0.018,0.99,0.005,0,0.018,0.001,0,41.129,903,21.5323,95.1119,125,125,1,0.968,5,0,208,55,645,12,903,0,0,0,0,0,235,76,111,171,254,0,0,0,0,0,134793,133917,133395,136549,133585,0,0,0,0,0,149278,138853,137165,147354,143113,0,0,0,0,0,4496.05,4294.38,3468.35,3031.05,3983.44,0,0,0,0,0,13957.2,11907.3,7768.03,12608.8,11223.1,0,0,0,0,0,
cTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,467980,11.6995,199101,134060,43662,1.09155,177,1153,0.006,0,0.001,0.953,0.953,0.018,0.987,0.004,0,0.017,0.002,0,41.129,903,21.5323,95.1119,125,125,1,0.955,5,0,208,55,645,12,903,0,0,0,0,0,235,76,111,171,254,0,0,0,0,0,134793,133917,133395,136549,133585,0,0,0,0,0,149278,138853,137165,147354,143113,0,0,0,0,0,4496.05,4294.38,3468.35,3031.05,3983.44,0,0,0,0,0,13957.2,11907.3,7768.03,12608.8,11223.1,0,0,0,0,0,
dTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,458488,11.4622,589500,135653,43662,1.09155,242,1015,0.006,0,0.772,0.93,0,0.011,0.95,0.005,0,0.011,0.002,0.001,18.75,882,135.5,262.895,26,26,1,0.932,4,3,2000,0,0,0,0,0,0,0,0,0,813,63,882,0,0,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,141487,140607,0,139581,0,0,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,4437.22,5449.58,0,8735.95,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,458488,11.4622,429850,135653,43662,1.09155,242,1015,0.003,0,0.789,0.944,0.942,0.006,0.963,0.006,0,0.005,0.001,0,18.75,882,135.5,262.895,26,26,1,0.945,4,3,2000,0,0,0,0,0,0,0,0,0,813,63,882,0,0,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,141487,140607,0,139581,0,0,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,4437.22,5449.58,0,8735.95,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,485897,12.1474,1778837,145475,43662,1.09155,182,1015,0.005,0,0.001,0.972,0,0.008,0.987,0.006,0,0.008,0.002,0,41.9355,1727,45.2097,229.167,125,125,1,0.974,4,0,50,0,41,1727,0,0,0,0,0,0,505,54,0,426,0,0,0,0,0,0,136831,0,134053,133667,0,0,0,0,0,0,149875,140276,0,141041,0,0,0,0,0,0,3906.06,0,2081.13,3989.29,0,0,0,0,0,0,14273.4,4703.15,0,11194.5,0,0,0,0,0,0,
reTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,100,485883,12.1471,792431,145475,43662,1.09155,182,1015,0.006,0,0,0.994,0.993,0.008,1.019,0.006,0,0.007,0.002,0,41.9355,1727,45.2097,229.167,125,125,1,0.996,4,0,50,0,41,1727,0,0,0,0,0,0,505,54,0,426,0,0,0,0,0,0,136831,0,134053,133667,0,0,0,0,0,0,149875,140276,0,141041,0,0,0,0,0,0,3906.06,0,2081.13,3989.29,0,0,0,0,0,0,14273.4,4703.15,0,11194.5,0,0,0,0,0,0,
cTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,2,5e-05,783,0,0,0,1439,1997,0.002,0,0.001,0.001,0,0.014,0.019,0,0,0.014,0.001,0,48.3871,264,4.54839,29.9928,125,125,1,0.002,5,0,271,0,0,179,111,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,134012,0,0,133006,133741,0,0,0,0,0,154159,0,0,0,140721,0,0,0,0,0,4055.12,0,0,3460.6,3074.91,0,0,0,0,0,5780.33,0,0,0,0,0,0,0,0,0,
cTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,2,5e-05,0,0,0,0,1439,1997,0.006,0,0.001,0,0,0.013,0.02,0,0,0.013,0,0,48.3871,264,4.54839,29.9928,125,125,1,0,5,0,271,0,0,179,111,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,134012,0,0,133006,133741,0,0,0,0,0,154159,0,0,0,140721,0,0,0,0,0,4055.12,0,0,3460.6,3074.91,0,0,0,0,0,5780.33,0,0,0,0,0,0,0,0,0,
dTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,200,0,0,0,1999,1997,0.003,0,0,0.001,0,0.008,0.012,0,0,0.007,0.001,0,0,100,1,1,22,22,1,0.002,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,215996,0,0,0,0,0,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,0,0,0,0,0,0,1999,1997,0.003,0,0.001,0,0,0.005,0.011,0,0,0.005,0.002,0,0,100,1,1,22,22,1,0.002,4,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,215996,0,0,0,0,0,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,3,100,100,2,5e-05,5304,0,0,0,232,1997,0.006,0,0,0.002,0,0.01,0.019,0,0,0.01,0.002,0,46.7742,1727,28.5645,217.524,125,125,1,0.004,4,0,0,0,41,1727,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,134053,133667,0,0,0,0,0,0,154159,0,0,140721,0,0,0,0,0,0,0,0,2081.13,3989.29,0,0,0,0,0,0,5780.33,0,0,0,0,0,0,0,0,0,
