Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,2,100,4,594039,14.851,375002,207411,43662,1.09155,268,1015,0.003,0,1.069,1.209,1.207,0.006,1.229,0.006,0,0.006,0.003,0,27.2727,740,97,186.837,51,51,1,1.212,6,4,2000,0,0,0,0,0,0,0,0,0,796,103,532,301,0,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,141477,140767,137821,0,137789,142979,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,4554.45,4266.97,4234.83,0,5490.12,10487.3,0,0,0,0,
SGrid:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,7426467,185.662,0,6018920,43662,1.09155,0,0,0.006,0,0.061,13.819,0,0,13.956,0.067,0,0,0,0,0,0,0,0,1,1,0,13.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,100,4,3,7.5e-05,5296,0,0,0,152,1997,0.006,0,0.001,0.002,0,0.008,0.018,0,0,0.008,0.002,0,47.561,1204,22.5732,141.422,165,165,1,0.004,6,0,0,0,124,58,462,1204,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,134167,134266,133625,133639,0,0,0,0,154159,0,0,0,140721,0,0,0,0,0,0,0,3126.16,3155.27,3670.81,4102.77,0,0,0,0,5780.33,0,0,0,0,0,0,0,0,0,
TOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,100,4,381,0.009525,1800,0,0,0,0,1997,0.005,0,0.001,0.001,0.001,0.008,0.016,0,0,0.008,0,0,47.561,100,24.4268,42.9234,22,22,1,0.001,6,0,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,154159,0,0,0,140721,0,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,5780.33,0,0,0,0,0,0,0,0,0,
cTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,1000,4,3,7.5e-05,1,0,0,0,1999,1997,0.002,0,0.001,0,0,0.014,0.018,0,0,0.014,0,0,35.7143,2,0.285714,0.589015,15,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,137113,0,0,0,0,0,0,0,154159,140721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780.33,0,0,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,SGrid,2,100,4,0,0,0,0,0,0,2000,1997,0.003,0,0.001,0,0,0.005,0.013,0,0,0.005,0.004,0,0,100,0.5,0.5,43,43,1,0.004,6,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133741,0,0,0,0,0,0,0,0,0,294880,0,0,0,0,0,0,0,0,0,3890.81,0,0,0,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,
SGrid:TD(Case1),50,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample2.bin,NL,0,0,1000000,6,0.00015,0,0,0,0,0,0,0.003,0,0.031,0.015,0,0,0.05,0,0,0,0,0,0,0,0,0,1,1,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,1183900,7.39938,4349119,198990,90942,0.568388,30,2878,0.006,0,0.001,2.514,0,0.016,2.538,0.013,0,0.015,0.003,0,46.9136,2057,31.4321,207.49,325,325,1,2.517,7,0,25,0,71,70,265,2057,1482,0,0,0,245,0,0,2,116,759,0,0,0,0,137671,0,134985,135237,136804,135659,135428,0,0,0,149806,0,0,143462,139473,143732,0,0,0,0,3417.2,0,4712.21,4710.49,4660.65,5812.75,5041.58,0,0,0,15329.2,0,0,2831.55,5148.79,12326,0,0,0,0,
TOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,1062607,6.64129,2640500,23430,90942,0.568388,0,2878,0.007,0,0.001,2.268,2.254,0.013,2.289,0.011,0,0.013,0,0,46.9136,759,31.6173,73.3624,44,44,1,2.268,7,0,4000,0,0,0,0,0,0,0,0,0,245,0,0,2,116,759,0,0,0,0,135665,0,0,0,0,0,0,0,0,0,149806,0,0,143462,139473,143732,0,0,0,0,5425.28,0,0,0,0,0,0,0,0,0,15329.2,0,0,2831.55,5148.79,12326,0,0,0,0,
cTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,1000,4,1181769,7.38606,1412636,295216,90942,0.568388,58,2795,0.006,0,0.002,2.401,2.399,0.027,2.452,0.009,0,0.026,0.002,0,23.3333,2054,171.567,402.578,31,31,1,2.403,4,0,79,933,2195,735,0,0,0,0,0,0,480,57,414,254,0,0,0,0,0,0,140141,134553,135926,135829,0,0,0,0,0,0,147625,139224,142955,143113,0,0,0,0,0,0,6535.49,4105.38,5424.77,6397.46,0,0,0,0,0,0,14465,4444.45,11314.9,11223.1,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,1074244,6.71403,1839699,417856,90942,0.568388,342,2878,0.004,0,1.788,2.163,2.162,0.017,2.204,0.009,0,0.017,0.005,0,23.3333,2836,146.967,514.795,97,97,1,2.168,7,4,4000,0,0,0,0,0,0,0,0,0,709,30,83,2836,0,0,0,0,0,0,135665,0,0,0,0,0,0,0,0,0,143612,0,0,0,138661,142470,0,0,0,0,5425.28,0,0,0,0,0,0,0,0,0,9308.55,0,0,0,3936.67,10516.5,0,0,0,0,
SGrid:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,NL,0,0,1000000,8333795,52.0862,0,6515168,90942,0.568388,0,0,0.004,0,0.062,15.475,0,0,15.626,0.081,0,0,0,0,0,0,0,0,1,1,0,15.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,424727,2.65454,4045157,87422,21501,0.134381,14,2885,0.01,0,0.001,0.883,0,0.011,0.906,0.002,0,0.01,0.003,0,44.4444,2075,31.4877,203.849,325,325,1,0.886,7,0,23,0,71,70,265,2075,1482,0,0,0,528,0,20,58,9,37,463,0,0,0,137411,0,134985,135237,136804,135671,135428,0,0,0,144137,0,140250,132385,142802,137946,143567,0,0,0,3390.7,0,4712.21,4710.49,4660.65,5798.11,5041.58,0,0,0,13609.1,0,3780.45,3700.02,4596.39,6034.37,12757.7,0,0,0,
TOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,434130,2.71331,2092000,7520,21501,0.134381,0,2885,0.01,0,0.001,0.95,0.948,0.011,0.973,0.002,0,0.011,0,0,44.4444,463,31.5741,58.579,46,46,1,0.95,7,0,4000,0,0,0,0,0,0,0,0,0,528,0,20,58,9,37,463,0,0,0,135665,0,0,0,0,0,0,0,0,0,144137,0,140250,132385,142802,137946,143567,0,0,0,5425.28,0,0,0,0,0,0,0,0,0,13609.1,0,3780.45,3700.02,4596.39,6034.37,12757.7,0,0,0,
cTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,1000,4,317570,1.98481,725533,50554,21501,0.134381,783,2641,0.004,0,0.004,0.678,0.676,0.026,0.716,0.001,0,0.026,0.002,0,26.6667,2071,152.533,405.052,31,31,1,0.68,4,0,2094,102,868,153,0,0,0,0,0,0,1077,11,271,0,0,0,0,0,0,0,135732,136935,135219,135881,0,0,0,0,0,0,144039,132669,139852,0,0,0,0,0,0,0,5674.03,3690.58,4104.89,5837.25,0,0,0,0,0,0,12589.4,4179.5,12553.8,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,305155,1.90722,891561,58435,21501,0.134381,51,2885,0.004,0,0.576,0.645,0.639,0.016,0.674,0.002,0,0.015,0.005,0,25,1882,186.25,435.21,93,93,1,0.65,7,4,4000,0,0,0,0,0,0,0,0,0,2082,0,826,1041,0,0,0,0,0,0,135665,0,0,0,0,0,0,0,0,0,142881,0,141560,132200,141272,136565,140771,0,0,0,5425.28,0,0,0,0,0,0,0,0,0,8633.46,0,3967.35,3560.32,0,3760.64,8923.57,0,0,0,
SGrid:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample2.bin,NL,0,0,1000000,1835437,11.4715,0,1304750,21501,0.134381,0,0,0.005,0,0.054,3.46,0,0,3.535,0.014,0,0,0,0,0,0,0,0,1,1,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,603896,3.77435,2972060,128877,48948,0.305925,62,3129,0.004,0,0.001,1.264,0,0.016,1.285,0.006,0,0.015,0.004,0,44.4444,1620,29.6852,157.526,325,325,1,1.268,7,0,0,0,113,618,892,1620,695,0,0,0,47,0,77,41,66,535,105,0,0,0,0,0,133814,134545,135189,133992,134514,0,0,0,144828,0,137907,137705,132907,140607,135309,0,0,0,0,0,5600.81,4752.71,5575.31,3965.3,5169.93,0,0,0,11113.4,0,10572.2,9717.11,4469.29,10090.1,6526.4,0,0,0,
TOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,772270,4.82669,2305900,27712,48948,0.305925,0,3129,0.006,0,0,1.648,1.64,0.013,1.668,0.005,0,0.012,0,0,44.4444,535,30.0679,59.032,47,47,1,1.648,7,0,4000,0,0,0,0,0,0,0,0,0,47,0,77,41,66,535,105,0,0,0,134436,0,0,0,0,0,0,0,0,0,144828,0,137907,137705,132907,140607,135309,0,0,0,4777.1,0,0,0,0,0,0,0,0,0,11113.4,0,10572.2,9717.11,4469.29,10090.1,6526.4,0,0,0,
cTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,1000,4,681617,4.26011,742107,197934,48948,0.305925,796,3278,0.006,0,0.002,1.376,1.376,0.027,1.421,0.006,0,0.027,0.002,0,30,1011,130.867,259.548,31,31,1,1.378,4,0,354,1160,1114,576,0,0,0,0,0,0,231,36,198,257,0,0,0,0,0,0,136499,134824,134773,133685,0,0,0,0,0,0,137517,142911,137972,143045,0,0,0,0,0,0,5105.52,5326.68,4309.05,3426.95,0,0,0,0,0,0,8635.59,8034.61,9677.33,11179.5,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,2,100,4,625373,3.90858,1004000,188887,48948,0.305925,962,3129,0.005,0,1.049,1.261,1.256,0.014,1.293,0.006,0,0.014,0.003,0,25,1392,132.964,326.385,95,95,1,1.264,7,4,4000,0,0,0,0,0,0,0,0,0,361,1272,13,1392,0,0,0,0,0,0,134436,0,0,0,0,0,0,0,0,0,139159,0,138980,138057,130769,141152,131980,0,0,0,4777.1,0,0,0,0,0,0,0,0,0,5150.63,0,12841.8,10142,4002.37,12441.3,4218.85,0,0,0,
SGrid:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample1.bin,NL,0,0,1000000,4105500,25.6594,0,2901158,48948,0.305925,0,0,0.011,0,0.053,7.798,0,0,7.901,0.036,0,0,0,0,0,0,0,0,1,1,0,7.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,203410,1.27131,2687345,37913,16371,0.102319,63,3155,0.005,0,0.001,0.419,0,0.012,0.437,0.001,0,0.012,0.005,0,44.4444,1455,29.5185,146.006,325,325,1,0.424,7,0,0,0,129,602,1056,1455,695,0,0,0,62,14,12,325,119,0,313,0,0,0,0,0,133885,134549,135345,133746,134514,0,0,0,139523,148331,134052,146069,149266,0,136864,0,0,0,0,0,5362.36,4787.7,5420.96,3836,5169.93,0,0,0,8706.12,9595.28,3170.8,13226.1,11847.7,0,8877.59,0,0,0,
TOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,514070,3.21294,1716200,7439,16371,0.102319,0,3155,0.004,0,0,1.103,1.1,0.014,1.122,0.001,0,0.014,0,0.001,44.4444,313,29.9074,53.1977,47,47,1,1.103,7,0,4000,0,0,0,0,0,0,0,0,0,62,14,12,325,119,0,313,0,0,0,134436,0,0,0,0,0,0,0,0,0,139523,148331,134052,146069,149266,0,136864,0,0,0,4777.1,0,0,0,0,0,0,0,0,0,8706.12,9595.28,3170.8,13226.1,11847.7,0,8877.59,0,0,0,
cTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,1000,4,185137,1.15711,330881,34412,16371,0.102319,1640,3087,0.004,0,0.002,0.379,0.379,0.026,0.416,0.002,0,0.025,0.002,0,26.6667,867,109.1,198.276,31,31,1,0.381,4,0,789,349,960,262,0,0,0,0,0,0,520,164,229,0,0,0,0,0,0,0,135603,134733,134643,133421,0,0,0,0,0,0,141648,148029,138585,0,0,0,0,0,0,0,5482.02,5045.6,4806.72,3064.02,0,0,0,0,0,0,12336.3,13110.6,9435.63,0,0,0,0,0,0,0,
dTOUCH:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,SGrid,2,100,4,198081,1.23801,329680,57212,16371,0.102319,2768,3155,0.007,0,0.346,0.406,0.406,0.016,0.437,0.001,0,0.016,0.004,0,25,668,66.1429,130.407,95,95,1,0.41,7,4,4000,0,0,0,0,0,0,0,0,0,348,102,114,668,0,0,0,0,0,0,134436,0,0,0,0,0,0,0,0,0,142205,150057,132618,146164,146685,0,136674,0,0,0,4777.1,0,0,0,0,0,0,0,0,0,9574.16,10055.7,2674.75,12063.2,10840.2,0,4988.39,0,0,0,
SGrid:TD(Case1),50,4000,4000,../../../data/samplesDendrites/4000/sample2.bin,../../../data/samplesAxons/4000/sample2.bin,NL,0,0,1000000,1208359,7.55224,0,818514,16371,0.102319,0,0,0.005,0,0.05,2.304,0,0,2.371,0.01,0,0,0,0,0,0,0,0,1,1,0,2.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
reTOUCH:BU(Case4),50,6000,6000,../../../data/samplesDendrites/6000/sample1.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,2,100,4,1719610,4.77669,10550434,251755,139542,0.387617,47,4166,0.009,0,0.001,3.676,0,0.023,3.709,0.022,0,0.022,0.004,0,47.9167,4699,32.4458,316.66,481,481,1,3.68,7,0,0,0,96,139,486,533,4699,0,0,0,87,0,0,55,0,364,1328,0,0,0,0,0,132485,142490,132734,134832,135190,0,0,0,152277,0,0,140821,0,140729,145453,0,0,0,0,0,4745.65,6404.18,4524.5,4265.54,5263.66,0,0,0,15640.7,0,0,5375.07,0,10738.8,13394.7,0,0,0,
