Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH:TDDemand(Case3),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,268,0.001675,1524560,102,16,0.0001,1347,3351,0.005,0,0.002,1.343,0,0.028,1.378,0,0,0.027,1.34,0,45.4167,1418,13.7583,102.362,241,241,1,2.683,5,0,124,72,726,313,1418,0,0,0,0,0,70,9,67,122,381,0,0,0,0,0,22.3864,14.6274,13.5522,17.6534,14.6063,0,0,0,0,0,63.3431,38.4556,21.7628,62.97,55.9344,0,0,0,0,0,29.0821,10.2155,19.9545,35.6129,23.9202,0,0,0,0,0,70.1928,26.0782,37.1848,109.865,86.1917,0,0,0,0,0,
cTOUCH:TD(Case1),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,303,0.00189375,38156,142,16,0.0001,1347,3351,0.01,0,0.001,0.007,0.006,0.026,1.379,0,0,0.025,1.334,0,45.4167,1418,13.7583,102.362,241,241,1,1.341,5,0,124,72,726,313,1418,0,0,0,0,0,70,9,67,122,381,0,0,0,0,0,22.3864,14.6274,13.5522,17.6534,14.6063,0,0,0,0,0,63.3431,38.4556,21.7628,62.97,55.9344,0,0,0,0,0,29.0821,10.2155,19.9545,35.6129,23.9202,0,0,0,0,0,70.1928,26.0782,37.1848,109.865,86.1917,0,0,0,0,0,
cTOUCH:BU(Case4),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,303,0.00189375,1524560,142,16,0.0001,1347,3351,0.006,0,0.001,1.337,0,0.028,1.374,0,0,0.027,1.334,0,45.4167,1418,13.7583,102.362,241,241,1,2.671,5,0,124,72,726,313,1418,0,0,0,0,0,70,9,67,122,381,0,0,0,0,0,22.3864,14.6274,13.5522,17.6534,14.6063,0,0,0,0,0,63.3431,38.4556,21.7628,62.97,55.9344,0,0,0,0,0,29.0821,10.2155,19.9545,35.6129,23.9202,0,0,0,0,0,70.1928,26.0782,37.1848,109.865,86.1917,0,0,0,0,0,
dTOUCH:TD(Case1),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,402,0.0025125,446716,238,16,0.0001,1884,3349,0.01,0.001,0.013,0.009,0.007,0.016,0.096,0,0,0.016,0.059,0,18.75,1006,159.562,277.824,91,91,1,0.068,5,3,4000,0,0,0,0,0,0,0,0,0,1132,266,718,0,0,0,0,0,0,0,15.0632,0,0,0,0,0,0,0,0,0,40.0361,0,88.9995,18.0875,10.7341,0,0,0,0,0,21.7725,0,0,0,0,0,0,0,0,0,61.9738,0,137.729,11.3645,5.96549,0,0,0,0,0,
reTOUCH:TDDemand(Case3),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,471,0.00294375,2177792,271,16,0.0001,299,3349,0.009,0,0.001,0.026,0,0.015,0.051,0,0,0.015,0.023,0,45.1613,2562,35.0968,236.74,249,249,1,0.049,5,0,28,0,650,461,2562,0,0,0,0,0,94,0,209,166,182,0,0,0,0,0,16.2323,0,16.2485,14.9912,14.1076,0,0,0,0,0,57.9844,0,77.0221,21.9731,28.5365,0,0,0,0,0,9.63015,0,27.9851,23.6901,19.3563,0,0,0,0,0,67.3069,0,106.487,25.2403,52.2137,0,0,0,0,0,
reTOUCH:TD(Case1),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,458,0.0028625,631200,271,16,0.0001,299,3349,0.005,0,0.001,0.004,0.003,0.019,0.053,0,0,0.019,0.023,0,45.1613,2562,35.0968,236.74,249,249,1,0.027,5,0,28,0,650,461,2562,0,0,0,0,0,94,0,209,166,182,0,0,0,0,0,16.2323,0,16.2485,14.9912,14.1076,0,0,0,0,0,57.9844,0,77.0221,21.9731,28.5365,0,0,0,0,0,9.63015,0,27.9851,23.6901,19.3563,0,0,0,0,0,67.3069,0,106.487,25.2403,52.2137,0,0,0,0,0,
reTOUCH:BU(Case4),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,458,0.0028625,2177792,271,16,0.0001,299,3349,0.006,0,0.001,0.025,0,0.017,0.049,0,0,0.016,0.022,0,45.1613,2562,35.0968,236.74,249,249,1,0.047,5,0,28,0,650,461,2562,0,0,0,0,0,94,0,209,166,182,0,0,0,0,0,16.2323,0,16.2485,14.9912,14.1076,0,0,0,0,0,57.9844,0,77.0221,21.9731,28.5365,0,0,0,0,0,9.63015,0,27.9851,23.6901,19.3563,0,0,0,0,0,67.3069,0,106.487,25.2403,52.2137,0,0,0,0,0,
rereTOUCH:TDDemand(Case3),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,252,0.001575,1646082,118,16,0.0001,299,3436,0.006,0,0.001,0.021,0,0.015,0.043,0,0,0.015,0.019,0,46.7742,2562,34.3952,236.785,249,249,1,0.04,5,0,28,0,650,461,2562,0,0,0,0,0,0,0,238,150,176,0,0,0,0,0,16.2323,0,16.2485,14.9912,14.1076,0,0,0,0,0,0,0,75.1601,21.9912,22.4244,0,0,0,0,0,9.63015,0,27.9851,23.6901,19.3563,0,0,0,0,0,0,0,104.883,18.727,39.1513,0,0,0,0,0,
rereTOUCH:TD(Case1),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,312,0.00195,5124,164,16,0.0001,299,3436,0.009,0,0.001,0.004,0.004,0.014,0.047,0,0,0.013,0.018,0,46.7742,2562,34.3952,236.785,249,249,1,0.022,5,0,28,0,650,461,2562,0,0,0,0,0,0,0,238,150,176,0,0,0,0,0,16.2323,0,16.2485,14.9912,14.1076,0,0,0,0,0,0,0,75.1601,21.9912,22.4244,0,0,0,0,0,9.63015,0,27.9851,23.6901,19.3563,0,0,0,0,0,0,0,104.883,18.727,39.1513,0,0,0,0,0,
rereTOUCH:BU(Case4),1,4000,4000,../../../data/samplesDendrites/4000/sample1.bin,../../../data/samplesAxons/4000/sample1.bin,SGrid,3,100,100,312,0.00195,1646082,164,16,0.0001,299,3436,0.012,0,0.001,0.021,0,0.013,0.048,0,0,0.012,0.019,0,46.7742,2562,34.3952,236.785,249,249,1,0.04,5,0,28,0,650,461,2562,0,0,0,0,0,0,0,238,150,176,0,0,0,0,0,16.2323,0,16.2485,14.9912,14.1076,0,0,0,0,0,0,0,75.1601,21.9912,22.4244,0,0,0,0,0,9.63015,0,27.9851,23.6901,19.3563,0,0,0,0,0,0,0,104.883,18.727,39.1513,0,0,0,0,0,
cTOUCH:TDDemand(Case3),1,6000,6000,../../../data/samplesDendrites/6000/sample1.bin,../../../data/samplesAxons/6000/sample1.bin,SGrid,3,100,100,276,0.000766667,4339049,51,20,5.55556e-05,1531,4924,0.014,0,0.003,1.349,0,0.042,1.409,0,0,0.04,1.345,0,45.8791,2701,15.2335,149.599,365,365,1,2.694,6,0,152,147,456,466,547,2701,0,0,0,0,36,7,138,150,92,653,0,0,0,0,10.5309,10.8935,14.433,13.2847,24.1724,13.2393,0,0,0,0,57.618,24.5335,51.4453,26.3982,65.4025,45.9291,0,0,0,0,6.28162,6.80315,15.0669,23.2323,32.7121,18.4366,0,0,0,0,74.4278,12.3231,73.4143,57.5157,71.964,71.1326,0,0,0,0,
