Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,1558,0.03895,31682,593,147,0.003675,1541,1652,0.002,0,0.004,0.004,0.004,0.007,0.018,0,0,0.007,0.004,0,16.6667,365,102,124.128,45,45,1,0.008,4,2,2000,0,0,0,0,0,0,0,0,0,365,94,0,0,0,0,0,0,0,0,232.497,0,0,0,0,0,0,0,0,0,433.749,640.149,0,339.188,0,0,0,0,0,0,58.1255,0,0,0,0,0,0,0,0,0,324.153,330.217,0,164.422,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,1537,0.038425,201089,585,147,0.003675,375,1652,0.006,0,0.001,0.005,0.005,0.007,0.023,0,0,0.007,0.004,0,41.9355,1436,31.8226,182.067,125,125,1,0.009,4,0,36,82,71,1436,0,0,0,0,0,0,150,67,0,131,0,0,0,0,0,0,285.903,207.938,237.594,232.387,0,0,0,0,0,0,658.996,629.056,0,381.351,0,0,0,0,0,0,60.4059,47.3148,52.1021,60.6103,0,0,0,0,0,0,473.273,405.031,0,256.81,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample2.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,1736,0.0434,12924,146,147,0.003675,375,1798,0.002,0,0.001,0.007,0.005,0.005,0.02,0,0,0.005,0.004,0,46.7742,1436,29.4677,181.474,125,125,1,0.011,4,0,36,82,71,1436,0,0,0,0,0,0,0,90,0,112,0,0,0,0,0,0,285.903,207.938,237.594,232.387,0,0,0,0,0,0,0,627.107,0,347.539,0,0,0,0,0,0,60.4059,47.3148,52.1021,60.6103,0,0,0,0,0,0,0,384.18,0,256.038,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,0,88038,2.20095,0,0,3,7.5e-05,0,0,0.002,0,0,0,0,0,0.185,0,0,0.001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,317,0.007925,0,2,3,7.5e-05,0,0,0.003,0,0.002,0.003,0,0,0.008,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,3067,0.076675,0,33,3,7.5e-05,0,0,0.006,0,0.011,0.03,0,0,0.048,0,0,0,0,0,0,0,0,0,1,1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,149,0.003725,402,33,3,7.5e-05,1427,1900,0.003,0,0.001,0.001,0.001,0.012,0.018,0,0,0.011,0.001,0,41.9355,310,5.42742,32.2463,125,125,1,0.002,5,0,30,27,27,310,179,0,0,0,0,0,28,9,17,46,0,0,0,0,0,0,221.346,226.318,226.38,220.335,235.713,0,0,0,0,0,409.704,360.996,423.129,538.324,0,0,0,0,0,0,33.0374,43.6202,38.7008,39.2162,61.8314,0,0,0,0,0,183.115,105.918,139.787,414.348,0,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,268,0.0067,36300,3,3,7.5e-05,1654,1746,0.002,0,0.002,0,0,0.005,0.012,0,0,0.005,0.003,0,16.6667,346,81.8333,123.532,45,45,1,0.003,4,2,2000,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,234.537,0,0,0,0,0,0,0,0,0,468.635,320.985,417.637,0,0,0,0,0,0,0,74.4744,0,0,0,0,0,0,0,0,0,335.557,74.7027,281.24,0,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,125,0.003125,102612,2,3,7.5e-05,268,1746,0.004,0,0.001,0.001,0,0.007,0.015,0,0,0.007,0.002,0,40.3226,972,32.0323,141.74,125,125,1,0.003,4,0,1,0,759,972,0,0,0,0,0,0,47,7,200,0,0,0,0,0,0,0,214.347,0,244.729,228.967,0,0,0,0,0,0,395.381,381.399,452.452,0,0,0,0,0,0,0,0,0,75.0709,75.2097,0,0,0,0,0,0,170.603,109.161,327.188,0,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample3.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,74,0.00185,0,2,3,7.5e-05,268,1761,0.004,0,0.001,0.001,0,0.008,0.015,0,0,0.007,0.001,0,48.3871,972,31.7903,142.723,125,125,1,0.002,4,0,1,0,759,972,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,214.347,0,244.729,228.967,0,0,0,0,0,0,0,0,440.365,0,0,0,0,0,0,0,0,0,75.0709,75.2097,0,0,0,0,0,0,0,0,308.657,0,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,0,86890,2.17225,0,0,81,0.002025,0,0,0.002,0,0,0,0,0,0.195,0,0,0.001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,838,0.02095,0,170,81,0.002025,0,0,0.005,0,0.003,0.005,0,0,0.014,0,0,0,0,0,0,0,0,0,1,1,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,6807,0.170175,0,779,81,0.002025,0,0,0.007,0,0.012,0.04,0,0,0.06,0,0,0,0,0,0,0,0,0,1,1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,931,0.023275,264,222,81,0.002025,1127,1736,0.003,0,0.001,0.002,0.002,0.015,0.024,0,0,0.015,0.002,0,45.1613,664,9.16935,61.6489,125,125,1,0.004,5,0,17,19,61,112,664,0,0,0,0,0,34,1,11,71,147,0,0,0,0,0,230.685,231.337,275.682,242.151,241.902,0,0,0,0,0,237.266,646.219,208.628,305.404,526.297,0,0,0,0,0,43.2097,49.7849,204.565,53.9958,65.9189,0,0,0,0,0,113.428,0,52.2956,205.608,338.946,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,1337,0.033425,59226,153,81,0.002025,1192,1649,0.005,0,0.003,0.003,0.003,0.007,0.021,0,0,0.007,0.004,0,12.5,367,126.25,124.767,47,47,1,0.007,4,2,2000,0,0,0,0,0,0,0,0,0,595,213,0,0,0,0,0,0,0,0,251.678,0,0,0,0,0,0,0,0,0,449.122,225.691,225.246,558.343,0,0,0,0,0,0,81.4753,0,0,0,0,0,0,0,0,0,308.818,42.0825,0,319.948,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,792,0.0198,264974,137,81,0.002025,409,1649,0.004,0,0,0.002,0.002,0.007,0.016,0,0,0.007,0.003,0,40.3226,1319,31.3226,170.039,125,125,1,0.005,4,0,12,0,260,1319,0,0,0,0,0,0,114,28,11,198,0,0,0,0,0,0,217.956,0,238.253,251.278,0,0,0,0,0,0,239.691,213.206,223.165,489.61,0,0,0,0,0,0,17.8736,0,51.8557,89.7307,0,0,0,0,0,0,103.678,53.0978,41.0297,318.297,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample4.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,1018,0.02545,295456,248,81,0.002025,409,1715,0.003,0,0.001,0.003,0.003,0.006,0.016,0,0,0.006,0.002,0,48.3871,1319,30.2581,171.895,125,125,1,0.005,4,0,12,0,260,1319,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,217.956,0,238.253,251.278,0,0,0,0,0,0,0,0,0,407.256,0,0,0,0,0,0,17.8736,0,51.8557,89.7307,0,0,0,0,0,0,0,0,0,296.466,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,0,99800,2.495,0,0,279,0.006975,0,0,0.003,0,0,0,0,0,0.215,0,0,0.001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,3107,0.077675,0,870,279,0.006975,0,0,0.002,0,0.002,0.012,0,0,0.016,0,0,0,0,0,0,0,0,0,1,1,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,16410,0.41025,0,2468,279,0.006975,0,0,0.005,0,0.007,0.062,0,0,0.074,0,0,0,0,0,0,0,0,0,1,1,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,4624,0.1156,40335,2741,279,0.006975,762,1507,0.003,0,0.001,0.01,0.01,0.013,0.031,0.001,0,0.013,0.003,0,40.3226,504,13.9597,53.2095,125,125,1,0.013,5,0,191,96,238,209,504,0,0,0,0,0,26,40,223,137,67,0,0,0,0,0,247.826,253.289,262.916,259.773,224.971,0,0,0,0,0,606.472,550.95,340.048,385.459,316.511,0,0,0,0,0,74.2657,130.483,159.157,105.768,69.5051,0,0,0,0,0,569.831,329.868,294.114,213.431,198.626,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,5077,0.126925,131782,1110,279,0.006975,700,1155,0.005,0,0.012,0.012,0.011,0.007,0.031,0,0,0.007,0.006,0,21.4286,627,116.643,161.139,49,49,1,0.018,4,3,2000,0,0,0,0,0,0,0,0,0,1009,237,54,0,0,0,0,0,0,0,255.878,0,0,0,0,0,0,0,0,0,465.763,255.231,0,501.774,0,0,0,0,0,0,106.586,0,0,0,0,0,0,0,0,0,340.182,104.138,0,327.224,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,3860,0.0965,427198,305,279,0.006975,190,1155,0.005,0,0,0.01,0.01,0.007,0.027,0,0,0.006,0.003,0.001,38.7097,1222,42.8226,170.592,125,125,1,0.013,4,0,0,10,578,1222,0,0,0,0,0,0,401,146,0,298,0,0,0,0,0,0,0,465.552,235.518,259.871,0,0,0,0,0,0,347.457,255.716,0,510.596,0,0,0,0,0,0,0,89.5272,77.2864,112.424,0,0,0,0,0,0,232.129,120.825,0,353.291,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample5.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,3428,0.0857,164970,263,279,0.006975,190,1221,0.003,0,0.001,0.009,0.008,0.007,0.022,0,0,0.007,0.002,0,45.1613,1222,41.7581,187.836,125,125,1,0.011,4,0,0,10,578,1222,0,0,0,0,0,0,0,9,3,767,0,0,0,0,0,0,0,465.552,235.518,259.871,0,0,0,0,0,0,0,214.995,305.344,406.669,0,0,0,0,0,0,0,89.5272,77.2864,112.424,0,0,0,0,0,0,0,44.4389,28.6486,293.026,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,0,26967,0.674175,0,0,26,0.00065,0,0,0.002,0,0,0,0,0,0.068,0,0,0.001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SGrid,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,423,0.010575,0,82,26,0.00065,0,0,0.003,0,0.002,0.003,0,0,0.008,0,0,0,0,0,0,0,0,0,1,1,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PBSM,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,1000000,2085,0.052125,0,312,26,0.00065,0,0,0.006,0,0.012,0.027,0,0,0.047,0,0,0,0,0,0,0,0,0,1,1,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,618,0.01545,179311,369,26,0.00065,575,1484,0.003,0,0.001,0.002,0.002,0.015,0.023,0,0,0.015,0.002,0,42.7419,1062,15.6532,100.984,125,125,1,0.004,5,0,23,1,0,1075,326,0,0,0,0,0,33,65,39,203,176,0,0,0,0,0,209.958,326.521,0,226.262,246.715,0,0,0,0,0,601.475,599.974,257.007,500.946,543.4,0,0,0,0,0,39.2518,0,0,58.4023,53.9142,0,0,0,0,0,369.314,410.647,186.779,361.438,412.341,0,0,0,0,0,
dTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,200,0.005,370680,33,26,0.00065,761,1555,0.003,0,0.002,0.003,0.002,0.008,0.017,0,0,0.008,0.003,0,21.4286,950,116.5,236.976,49,49,1,0.006,4,3,2000,0,0,0,0,0,0,0,0,0,124,950,165,0,0,0,0,0,0,0,225.222,0,0,0,0,0,0,0,0,0,473.748,0,217.809,437.478,0,0,0,0,0,0,58.138,0,0,0,0,0,0,0,0,0,357.562,0,40.4803,401.372,0,0,0,0,0,0,
reTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,358,0.00895,581176,7,26,0.00065,189,1555,0.002,0,0,0.002,0.002,0.006,0.013,0,0,0.006,0.003,0,45.1613,1359,36.3871,186.043,125,125,1,0.005,4,0,0,0,452,1359,0,0,0,0,0,0,4,0,21,420,0,0,0,0,0,0,0,0,233.958,219.596,0,0,0,0,0,0,398.929,0,213.998,477.893,0,0,0,0,0,0,0,0,71.0651,51.4112,0,0,0,0,0,0,66.7183,0,38.6529,366.227,0,0,0,0,0,0,
rereTOUCH,5,2000,2000,../../../data/samplesDendrites/2000/sample6.bin,../../../data/samplesAxons/2000/sample1.bin,SGrid,3,100,0,662,0.01655,600678,265,26,0.00065,189,1556,0.004,0,0.001,0.002,0.001,0.011,0.021,0,0,0.01,0.003,0,46.7742,1359,36.371,186.847,125,125,1,0.005,4,0,0,0,452,1359,0,0,0,0,0,0,0,0,2,442,0,0,0,0,0,0,0,0,233.958,219.596,0,0,0,0,0,0,0,0,303.94,465.441,0,0,0,0,0,0,0,0,71.0651,51.4112,0,0,0,0,0,0,0,0,62.9196,361.404,0,0,0,0,0,0,
PS,5,2000,2000,../../../data/samplesDendrites/2000/sample7.bin,../../../data/samplesAxons/2000/sample1.bin,NL,0,0,0,62589,1.56472,0,0,30,0.00075,0,0,0.002,0,0,0,0,0,0.138,0,0,0.001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
